Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-01,ABB.ST,780,814.65,744.41,817.53,23.89,50.34,59.54,67.09,818.2,733.4,779.53,783.32,712.81
2026-04-01,AZN.ST,1870.5,1864.39,1704.66,1748.07,37.68,64.1,62.97,62.23,1874,1692.5,1784.53,1779.69,1669.57
2026-04-01,INVE-B.ST,365.95,365.95,336.17,339.84,8.32,61.36,62.75,71.94,369.1,326.35,351.06,355.51,326.25
2026-04-01,LUG.ST,729,806.43,624.62,784.5,40.96,52.43,53.07,68.05,810.5,596,715.52,732.25,706.66
2026-04-01,LUMI.ST,236.8,254.53,201.37,251.65,12.65,53.03,59.69,68.64,267,191.5,227.95,236.22,184.97
2026-04-01,NDA-SE.ST,164.5,175.72,155.15,168.36,4.34,46.61,49.42,64.24,173,153.85,165.44,171.88,164.96
2026-04-01,SAAB-B.ST,630.8,713.54,589.56,677.42,25.62,45.99,54.45,70.64,704.4,577,651.55,659.09,577.56
2026-04-01,SEB-A.ST,177.05,191.65,168.21,184.03,4.81,42.22,43.43,58.09,189.45,168.2,179.93,188.77,186.51
2026-04-01,SHB-B.ST,215.4,245.22,203.48,227.54,7.69,41.33,46.48,61.51,238.8,200,224.35,233.03,221.06
2026-04-01,SWED-A.ST,327.5,349.56,305.64,334.49,10.26,48.8,55.19,69.37,343.9,299.2,327.6,340.17,310.15
2026-04-01,VOLV-B.ST,315,342.6,284.07,320.72,9.56,49.34,53.3,57.87,343,276.5,313.34,328.78,295.62
