Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-17,ABB.ST,784,847.27,768.67,818.26,23.3,46.65,62.12,69.81,845.4,738,807.97,766.96,703.25
2026-03-17,AZN.ST,1793,1910.43,1754.07,1766.85,35.43,48.34,59.27,58.45,1915,1725,1832.25,1768.18,1650.22
2026-03-17,INVE-B.ST,351.05,378.99,346.46,371.56,8.96,43.44,59.06,67.72,378.55,341.05,362.73,354.12,322.34
2026-03-17,LUG.ST,744.5,849.45,687.35,855.37,41.75,47.55,54.17,69.97,916.5,694.5,768.4,755.18,696.99
2026-03-17,LUMI.ST,233.8,298.61,212.13,270.67,15.26,45.33,61.33,69.7,301.8,215.8,255.37,237.38,176.85
2026-03-17,NDA-SE.ST,169.65,181.3,163.96,176.88,4.11,43.97,53.39,71.62,180.35,161.65,172.63,174.99,164.07
2026-03-17,SAAB-B.ST,684,695.38,630.59,694.33,30.76,56.53,64.07,76.14,710,627.4,662.99,671.83,568.74
2026-03-17,SEB-A.ST,184.35,198.77,179.03,193.95,3.99,40.95,47.59,64.29,197.85,179.45,188.9,193.88,186.72
2026-03-17,SHB-B.ST,231,246.74,226.88,247.59,5.93,44.07,54.39,69.52,247.6,225.8,236.81,236.7,220.08
2026-03-17,SWED-A.ST,337.2,355.32,326.92,353.9,8.25,47.04,61.91,76.05,354.4,323.2,341.12,343.2,306.61
2026-03-17,VOLV-B.ST,320.8,360.68,316.05,344.19,8.73,39.7,56.45,60.58,353.9,316.2,338.37,330.41,295.06
