Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-06-23,ABB.ST,1034.5,1115.61,980.43,3,49.11,35.06,9.64,,WAIT FOR VOLUME,Strong Uptrend
2026-06-23,AZN.ST,1733.33,1855.8,1651.69,2,26.15,41.44,12.58,BUY,STRONG BUY / HOLD,Mixed
2026-06-23,INVE-B.ST,390.1,409.05,377.46,15,40.1,24.71,8.22,,WAIT FOR VOLUME,Strong Uptrend
2026-06-23,LUG.ST,532.33,611.69,479.43,3,27.84,23.9,47.09,ACCUMULATE,WAIT FOR SETUP,Mixed
2026-06-23,LUMI.ST,242.93,279.77,218.38,8,30.76,20.72,49.62,ACCUMULATE,WAIT FOR SETUP,Mixed
2026-06-23,NDA-SE.ST,183.4,191.77,177.82,35,55.21,30.38,4.54,,WAIT FOR VOLUME,Strong Uptrend
2026-06-23,SAAB-B.ST,506.4,562.13,469.25,5,36.64,8.19,18.34,SELL,WAIT FOR SETUP,Mixed
2026-06-23,SEB-A.ST,194.35,203.38,188.33,33,58.27,29.33,7.26,,WAIT FOR VOLUME,Mixed
2026-06-23,SHB-B.ST,235.53,245.73,228.73,29,51.73,29.13,6.84,,WAIT FOR VOLUME,Mixed
2026-06-23,SWED-A.ST,358.8,376.26,347.16,17,68.43,39.68,2.6,,WAIT FOR VOLUME,Strong Uptrend
2026-06-23,VOLV-B.ST,317.53,341.51,301.55,12,15.66,12.01,17.09,SELL,WAIT FOR SETUP,Mixed
