Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-07,ABB.ST,972.6,20.21,-0.61,Neutral,Neutral,Neutral,Neutral
2026-05-07,AZN.ST,1680,1.96,-13.1,High,High,Neutral,Neutral
2026-05-07,INVE-B.ST,375.6,3.02,-2.65,Neutral,Neutral,Neutral,Neutral
2026-05-07,LUG.ST,656.6,13.43,-20.21,Neutral,Neutral,Neutral,Neutral
2026-05-07,LUMI.ST,253.7,13.18,-9.61,Neutral,Neutral,Neutral,Neutral
2026-05-07,NDA-SE.ST,170.25,1.02,-2.53,Neutral,Neutral,Neutral,Neutral
2026-05-07,SAAB-B.ST,558,3.01,-11.37,High,Neutral,Neutral,Neutral
2026-05-07,SEB-A.ST,181.5,2.58,-2.46,Neutral,Neutral,Neutral,Neutral
2026-05-07,SHB-B.ST,216.6,-0.08,-5.51,Neutral,Neutral,Neutral,Neutral
2026-05-07,SWED-A.ST,325.4,2.79,-3.72,Neutral,Neutral,Neutral,Neutral
2026-05-07,VOLV-B.ST,329.3,5.47,-0.24,Neutral,Neutral,Neutral,Neutral
