Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-24,ABB.ST,980.8,10.64,-1.76,Neutral,Neutral,Neutral,Neutral
2026-09-24,AZN.ST,1623,8,-2.62,Neutral,Neutral,Neutral,Neutral
2026-09-24,INVE-B.ST,408.3,2.68,-1.74,Neutral,Neutral,Neutral,Neutral
2026-09-24,LUG.ST,636.6,3.43,-9.63,Neutral,Neutral,Neutral,Neutral
2026-09-24,LUMI.ST,242.3,10.36,-9.66,Neutral,Neutral,Neutral,Neutral
2026-09-24,NDA-SE.ST,200.5,2.83,-1.17,Neutral,Neutral,Neutral,Neutral
2026-09-24,SAAB-B.ST,612.5,9.47,-4.63,Neutral,Neutral,Neutral,Neutral
2026-09-24,SEB-A.ST,232.6,5.2,-0.78,Neutral,Neutral,Neutral,Neutral
2026-09-24,SHB-B.ST,240.4,3.99,-1.24,Neutral,Neutral,Neutral,Neutral
2026-09-24,SWED-A.ST,407.4,10.81,-2.01,Neutral,Neutral,Neutral,Neutral
2026-09-24,VOLV-B.ST,324.5,0.18,-8.27,Neutral,Neutral,Neutral,Neutral
