Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-13,ABB.ST,979.8,17.61,-2.82,Neutral,Neutral,Neutral,Neutral
2026-05-13,AZN.ST,1722,5.36,-8.28,Neutral,Neutral,Neutral,Neutral
2026-05-13,INVE-B.ST,365.5,0.95,-5.36,Neutral,Neutral,Neutral,Neutral
2026-05-13,LUG.ST,648.4,13.92,-16.94,Neutral,Neutral,Neutral,Neutral
2026-05-13,LUMI.ST,280.1,25.87,-1.17,Neutral,Neutral,Neutral,Neutral
2026-05-13,NDA-SE.ST,167.9,0.04,-3.58,Neutral,Neutral,Neutral,Neutral
2026-05-13,SAAB-B.ST,491.6,-2.88,-21.36,Neutral,Neutral,Neutral,Neutral
2026-05-13,SEB-A.ST,177.8,0.6,-4.04,Neutral,Neutral,Neutral,Neutral
2026-05-13,SHB-B.ST,214,0.48,-6.55,Neutral,Neutral,Neutral,Neutral
2026-05-13,SWED-A.ST,319.7,1.18,-4.45,Neutral,Neutral,Neutral,Neutral
2026-05-13,VOLV-B.ST,318,1.89,-3.45,Neutral,Neutral,Neutral,Neutral
