Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-06-30,ABB.ST,1050.5,1070.6,940.62,965.6,26.47,61.88,74.36,79.99,1058.5,940.8,1005.61,972.62,821.09
2026-06-30,AZN.ST,1862.5,1854.02,1609.08,1736.31,40.04,69.94,59.18,60.59,1862.5,1601.5,1731.55,1737.41,1752.74
2026-06-30,INVE-B.ST,402.3,401.42,370.92,382.17,6.22,69.92,70.24,78.44,402.5,372.9,386.17,379.49,356.29
2026-06-30,LUG.ST,525.8,599.53,495.84,594.61,23.93,41.77,38.21,53.02,607.4,501.2,547.69,600,699.51
2026-06-30,LUMI.ST,234.3,295.57,215.43,263.42,11.14,40.91,50.26,62.98,295.9,222.4,255.5,256.26,232.17
2026-06-30,NDA-SE.ST,182.45,184.87,172.02,174.53,2.74,61.52,62.26,70.92,184.95,172.35,178.45,175.1,172.58
2026-06-30,SAAB-B.ST,498.6,541.17,481.95,545.37,19.06,41.19,41.84,55.96,546.1,480.9,511.56,533.85,585.8
2026-06-30,SEB-A.ST,191.4,197.92,178.81,185.52,2.7,58.48,56.04,63.39,196,180.35,188.37,184.58,187.64
2026-06-30,SHB-B.ST,234.4,238.85,219.97,224.63,3.3,62.21,57.06,65.7,236.4,221.4,229.41,225.45,228.13
2026-06-30,SWED-A.ST,359.3,366.97,326.84,343.84,5.47,66.97,66.34,73.56,361.3,331.6,346.91,336.54,331.02
2026-06-30,VOLV-B.ST,327.4,332.3,309.52,333.61,8.31,56.42,56.22,60.38,332.4,305.3,320.91,320.22,315.54
