Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-21,ABB.ST,974.2,10.1,-3.43,Neutral,Neutral,Neutral,Neutral
2026-05-21,AZN.ST,1755.5,5.68,-2.31,Neutral,Neutral,Neutral,Neutral
2026-05-21,INVE-B.ST,375.65,3.97,-1.53,Neutral,Neutral,Neutral,Neutral
2026-05-21,LUG.ST,586.8,4.45,-17.17,Neutral,Neutral,Neutral,Neutral
2026-05-21,LUMI.ST,254.5,13.46,-8.17,Neutral,Neutral,Neutral,Neutral
2026-05-21,NDA-SE.ST,177.15,6.17,0.85,Neutral,Neutral,Neutral,Neutral
2026-05-21,SAAB-B.ST,529.7,10.42,-12.91,Neutral,Neutral,Neutral,Neutral
2026-05-21,SEB-A.ST,185.95,5.29,0.74,Neutral,Neutral,Neutral,Neutral
2026-05-21,SHB-B.ST,228.2,7.26,0.01,Neutral,Neutral,Neutral,Neutral
2026-05-21,SWED-A.ST,341.4,8.52,1.59,Neutral,Neutral,Neutral,Neutral
2026-05-21,VOLV-B.ST,314.5,1.81,-4.33,Neutral,Neutral,Neutral,Neutral
