Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-30,ABB.ST,744.6,817.56,748.3,818.26,22.14,37.54,53.82,64.21,823.4,733.4,782.93,780.18,711.15
2026-03-30,AZN.ST,1843.5,1854.15,1710.5,1701.53,38.96,60.57,61.41,61.15,1869,1692.5,1782.33,1771.01,1665.1
2026-03-30,INVE-B.ST,349.3,366.22,336.22,362.45,7.77,47.72,56.97,67.73,369.1,326.35,351.22,354.64,325.38
2026-03-30,LUG.ST,685,825.26,620.39,784.5,41.96,43.87,49.51,64.99,844,596,722.83,735.06,704.58
2026-03-30,LUMI.ST,216.8,266.42,196.5,251.65,12.06,43.09,55.17,65.21,277.4,191.5,231.46,236.46,183.35
2026-03-30,NDA-SE.ST,159.1,176.46,155.75,168.36,4.11,35.77,44.9,60.92,173,153.85,166.11,172.4,164.77
2026-03-30,SAAB-B.ST,604.6,713.86,595.12,677.42,27.59,37.42,51.31,68.28,704.4,577,654.49,663.17,576.4
2026-03-30,SEB-A.ST,170.7,192.29,169.56,184.03,4.64,26.59,36.92,54.9,189.45,168.2,180.93,189.72,186.56
2026-03-30,SHB-B.ST,207.4,246.45,206.57,227.54,7.59,31.9,41.74,59.22,238.8,200,226.51,233.78,221.01
2026-03-30,SWED-A.ST,316.7,351.29,306.67,334.49,10.08,39.39,50.56,66.99,343.9,299.2,328.98,340.98,309.5
2026-03-30,VOLV-B.ST,300.2,348.14,283.78,320.72,9.16,36.58,48.01,55.01,343.5,276.5,315.96,328.7,295.42
