Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-15,ABB.ST,976.2,15.81,-3.45,Neutral,Neutral,Neutral,Neutral
2026-05-15,AZN.ST,1732.5,5.92,-7.09,Neutral,Neutral,Neutral,Neutral
2026-05-15,INVE-B.ST,365.75,1.3,-5.3,Neutral,Neutral,Neutral,Neutral
2026-05-15,LUG.ST,622.6,10.1,-19.41,Neutral,Neutral,Neutral,Neutral
2026-05-15,LUMI.ST,264.6,18.74,-6.32,Neutral,Neutral,Neutral,Neutral
2026-05-15,NDA-SE.ST,168.95,0.61,-2.6,Neutral,Neutral,Neutral,Neutral
2026-05-15,SAAB-B.ST,490,-1.28,-21.23,Neutral,Neutral,Neutral,Neutral
2026-05-15,SEB-A.ST,178.95,1.13,-2.94,Neutral,Neutral,Neutral,Neutral
2026-05-15,SHB-B.ST,217,1.88,-4.75,Neutral,Neutral,Neutral,Neutral
2026-05-15,SWED-A.ST,322.8,1.7,-2.66,Neutral,Neutral,Neutral,Neutral
2026-05-15,VOLV-B.ST,317.8,1.86,-3.51,Neutral,Neutral,Neutral,Neutral
