Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-24,ABB.ST,980.8,998.42,886.46,932.79,22.65,58.31,59.02,70.09,1004.5,896.6,942.44,947.11,923.29
2026-09-24,AZN.ST,1623,1666.69,1502.76,1544.52,36.61,55.81,47.99,52.01,1668.5,1507,1584.72,1580.01,1707.33
2026-09-24,INVE-B.ST,408.3,415.54,397.64,411.8,5.39,51.84,60.36,77.66,419.55,392,406.59,409.53,385.89
2026-09-24,LUG.ST,636.6,704.43,615.51,699.72,20.3,46.34,50.48,58.49,726.6,628.2,659.97,626.04,640.01
2026-09-24,LUMI.ST,242.3,268.22,219.55,258.66,10.18,49.13,50.55,62.95,272.9,221.8,243.89,246.74,248.7
2026-09-24,NDA-SE.ST,200.5,202.88,194.98,193.72,2.96,58.21,71.63,76.86,203.8,193.95,198.93,194.39,180.89
2026-09-24,SAAB-B.ST,612.5,642.27,559.51,572.47,17.14,51.19,53.05,63.12,650,566.4,600.89,618.38,591.83
2026-09-24,SEB-A.ST,232.6,234.42,221.09,223.68,3.51,64.24,75.46,75.88,236,221.9,227.76,223.32,198.47
2026-09-24,SHB-B.ST,240.4,243.42,231.18,232.69,3.4,59.65,60.09,66.37,244.6,231,237.3,233.6,229.55
2026-09-24,SWED-A.ST,407.4,415.77,367.64,392.16,7.31,67.77,75.59,79.49,416.1,372.8,391.7,381.96,352.9
2026-09-24,VOLV-B.ST,324.5,353.75,323.9,343.59,6.12,34.51,46.14,55.59,354.4,321.1,338.82,346.28,330.87
