Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-05,ABB.ST,969,7.72,-5.23,Neutral,Neutral,Neutral,Neutral
2026-08-05,AZN.ST,1545.5,3.76,-13.51,High,High,High,High
2026-08-05,INVE-B.ST,424.05,10.67,0.7,Neutral,Neutral,Neutral,Neutral
2026-08-05,LUG.ST,588.2,16.58,1.82,Neutral,Neutral,High,High
2026-08-05,LUMI.ST,262.6,19.7,0.8,Neutral,Neutral,High,High
2026-08-05,NDA-SE.ST,190.45,3.86,-2.59,Neutral,Neutral,High,High
2026-08-05,SAAB-B.ST,624.9,22.36,-2.91,Neutral,Neutral,Neutral,Neutral
2026-08-05,SEB-A.ST,223.2,13.29,-3.46,Neutral,High,Neutral,Neutral
2026-08-05,SHB-B.ST,234.4,4.95,-1.72,Neutral,Neutral,Neutral,Neutral
2026-08-05,SWED-A.ST,384.8,8.34,-0.4,Neutral,Neutral,Neutral,Neutral
2026-08-05,VOLV-B.ST,366.4,13.38,-2.38,High,High,Neutral,Neutral
