Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-07-17,ABB.ST,944,-0.67,-12.4,Neutral,Neutral,Neutral,Neutral
2026-07-17,AZN.ST,1635.5,3.9,-15.58,Neutral,Neutral,Neutral,Neutral
2026-07-17,INVE-B.ST,396,2.18,-2.29,Neutral,Neutral,Neutral,Neutral
2026-07-17,LUG.ST,522.6,4.1,-7.14,Neutral,Neutral,Neutral,Neutral
2026-07-17,LUMI.ST,226.8,3.35,-8.51,Neutral,Neutral,Neutral,Neutral
2026-07-17,NDA-SE.ST,186.55,4.1,-1.91,Neutral,Neutral,Neutral,Neutral
2026-07-17,SAAB-B.ST,566.4,22.3,-6.14,High,High,Neutral,Neutral
2026-07-17,SEB-A.ST,215.4,17.38,0.64,Neutral,Neutral,Neutral,Neutral
2026-07-17,SHB-B.ST,225.4,-0.87,-6.49,Neutral,Neutral,Neutral,Neutral
2026-07-17,SWED-A.ST,359.8,1.87,-3.26,High,High,Neutral,Neutral
2026-07-17,VOLV-B.ST,338,6.61,-2.56,High,High,Neutral,Neutral
