Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-29,ABB.ST,988.4,1020.2,926.72,937.33,22.32,62.19,76.97,77.19,1011,891.4,973.46,884.52,776.58
2026-05-29,AZN.ST,1712.5,1777.2,1670.65,1788.88,33.68,41.87,48.58,55.41,1775.5,1657,1723.92,1775.63,1734.53
2026-05-29,INVE-B.ST,380.75,387.3,359.83,365.31,6,57.26,63.2,75.22,387.85,358,373.57,367.33,346.46
2026-05-29,LUG.ST,601.4,659.63,556.81,634.55,24.09,43.46,42.95,58.31,681.4,556,608.22,670.98,718.76
2026-05-29,LUMI.ST,278.9,285.19,229.56,245.68,11.19,61.43,62.93,73.48,281.2,227.7,257.38,247.27,218.08
2026-05-29,NDA-SE.ST,177.25,181.41,165.38,171.78,2.51,59.69,58.27,69.09,181.8,167.5,173.4,170.1,170.2
2026-05-29,SAAB-B.ST,569.3,597.48,478.15,516.01,19.98,55.32,48.96,63.62,590.4,475.9,537.82,584.27,585.99
2026-05-29,SEB-A.ST,184.9,189.17,176.04,179.57,2.98,54.17,51.31,61.02,190.9,177.5,182.61,180.66,186.82
2026-05-29,SHB-B.ST,229.2,234.14,211.16,219.38,3.93,58.13,54.32,64.77,233.8,213,222.65,221.97,225.65
2026-05-29,SWED-A.ST,341.4,349.55,313.16,329.61,5.19,60.31,60.47,71.16,349.8,318.5,331.36,327.73,323.25
2026-05-29,VOLV-B.ST,325.5,330.63,308.51,306.4,6.36,56.62,55.8,60.12,334.9,307.9,319.57,315.83,307.3
