Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-07-20,ABB.ST,947.6,1075.36,942.06,1031.46,33.38,40.24,56.72,68.94,1058.5,915,1008.71,996.1,852.07
2026-07-20,AZN.ST,1613.5,1941.96,1561.19,1783.06,60.89,37.17,42.77,50.27,1895.5,1590,1751.58,1728.74,1752.71
2026-07-20,INVE-B.ST,397.5,405.44,387.88,385.78,6.22,56.13,64.8,76.18,407.65,386.85,396.66,385.5,363.73
2026-07-20,LUG.ST,528.2,560.44,502.48,577.43,19.33,46.06,39.39,53.15,568.2,503,531.46,560.92,678.04
2026-07-20,LUMI.ST,233,244.44,221.12,252.1,8.82,45.98,49.87,62.7,245.8,215.9,232.78,252.16,237.83
2026-07-20,NDA-SE.ST,187.9,190.69,179.14,181.24,3.05,62.83,65.14,72.84,189.8,178.2,184.92,179.4,174.53
2026-07-20,SAAB-B.ST,573.5,607.68,466,584.43,27.88,59.46,51.75,61.51,630,480.9,536.84,528.63,592.91
2026-07-20,SEB-A.ST,212.7,215.94,183.3,203.24,3.85,73.96,68.16,70.51,217,189.2,199.62,190.87,189.39
2026-07-20,SHB-B.ST,223,241.9,225.26,239.06,4.67,35.87,47.79,60.64,241.2,222,233.58,228.72,229.43
2026-07-20,SWED-A.ST,362.1,371.97,353.29,353.33,6.84,53.78,64.88,73.96,374.4,350.1,362.63,347.82,337.45
2026-07-20,VOLV-B.ST,339.5,347.47,318.36,319.83,7.36,59.97,60.9,62.54,350.6,314.8,332.92,324.68,320.99
