Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-30,ABB.ST,744.6,-0.49,-8.92,Neutral,Neutral,Neutral,Neutral
2026-03-30,AZN.ST,1851.5,8.31,-0.24,Neutral,Neutral,Neutral,Neutral
2026-03-30,INVE-B.ST,349.4,3.92,-4.59,Neutral,Neutral,Neutral,Neutral
2026-03-30,LUG.ST,682.5,10.07,-17.31,Neutral,Neutral,Neutral,Neutral
2026-03-30,LUMI.ST,216.6,10.25,-18.7,Neutral,Neutral,Neutral,Neutral
2026-03-30,NDA-SE.ST,159,2.1,-9.9,Neutral,Neutral,Neutral,Neutral
2026-03-30,SAAB-B.ST,606.7,1.87,-14.98,Neutral,Neutral,Neutral,Neutral
2026-03-30,SEB-A.ST,170.3,0.49,-11.46,Neutral,Neutral,Neutral,Neutral
2026-03-30,SHB-B.ST,207,0.25,-16.03,Neutral,Neutral,Neutral,Neutral
2026-03-30,SWED-A.ST,317.1,3.38,-9.73,High,High,Neutral,Neutral
2026-03-30,VOLV-B.ST,300,5.73,-13.83,Neutral,Neutral,Neutral,Neutral
