Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-27,ABB.ST,743,823.58,750.02,818.26,24.64,37.27,53.59,64.28,837.2,733.4,786.8,779.07,710.42
2026-03-27,AZN.ST,1795.5,1861.07,1706.18,1829.89,36.96,53.39,58.3,58.56,1884.5,1692.5,1783.63,1768.55,1663.07
2026-03-27,INVE-B.ST,344.25,368.85,335.34,362.45,8.14,42.71,54.88,65.06,369.4,326.35,352.1,354.36,325.04
2026-03-27,LUG.ST,668.5,842.68,617.77,781.17,42.64,40.28,48.05,63.51,916.5,596,730.23,737.26,703.65
2026-03-27,LUMI.ST,216,276.2,193.28,251.65,13.22,42.53,55.1,65.27,293.6,191.5,234.74,236.69,182.6
2026-03-27,NDA-SE.ST,155.65,176.97,156.55,168.16,4.19,27.47,41.64,59.53,173.1,153.85,166.76,172.74,164.71
2026-03-27,SAAB-B.ST,591.2,711.73,601.75,686.07,27.69,32.64,49.54,66.58,710,589.4,656.74,665.54,575.82
2026-03-27,SEB-A.ST,170.75,192.78,170.95,184.03,4.72,26.72,36.95,55.18,190.2,168.75,181.87,190.26,186.63
2026-03-27,SHB-B.ST,205.4,246.46,209.58,228.64,7.56,29.41,40.42,58.57,239,202.4,228.02,234.32,221.01
2026-03-27,SWED-A.ST,306.5,353.04,307.51,334.03,9.74,28.67,45.4,64.05,345.2,299.2,330.28,341.45,309.22
2026-03-27,VOLV-B.ST,300.5,351.75,284.64,320.72,9.71,36.73,48.11,55.85,346,276.5,318.19,328.83,295.42
