Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-27,ABB.ST,977.8,8.35,-4.73,High,High,Neutral,Neutral
2026-05-27,AZN.ST,1740.5,4.07,-2.1,Neutral,Neutral,Neutral,Neutral
2026-05-27,INVE-B.ST,382.05,6.23,-0.97,Neutral,Neutral,Neutral,Neutral
2026-05-27,LUG.ST,579.8,3.29,-12.88,Neutral,Neutral,Neutral,Neutral
2026-05-27,LUMI.ST,259.6,15.5,-7.45,Neutral,Neutral,Neutral,Neutral
2026-05-27,NDA-SE.ST,178.65,8.09,-1.06,Neutral,Neutral,Neutral,Neutral
2026-05-27,SAAB-B.ST,534.1,11.53,-10.22,Neutral,Neutral,Neutral,Neutral
2026-05-27,SEB-A.ST,186.8,6.44,-1.06,Neutral,Neutral,Neutral,Neutral
2026-05-27,SHB-B.ST,227.8,7.8,-2.29,Neutral,Neutral,Neutral,Neutral
2026-05-27,SWED-A.ST,342.1,9.77,-1.58,Neutral,Neutral,Neutral,Neutral
2026-05-27,VOLV-B.ST,326,5.7,-1.15,Neutral,Neutral,Neutral,Neutral
