Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-12,ABB.ST,798.6,848,775.68,818.26,23.13,52.28,64.68,72.01,845.4,738,811.84,760.91,700.12
2026-03-12,AZN.ST,1798.5,1913.26,1771.09,1766.85,38.39,49.04,59.62,58.7,1915,1725,1842.17,1762.46,1642.8
2026-03-12,INVE-B.ST,353.05,378.04,349.84,371.56,8.55,44.8,60.22,68.54,378.55,341.05,363.94,352.69,321.04
2026-03-12,LUG.ST,759.5,855.11,671.84,743.79,44.39,49.35,55.81,71.41,916.5,674,763.48,756.73,693.16
2026-03-12,LUMI.ST,245.6,300.14,208.1,270.67,17.21,49.64,64.49,72.98,301.8,214.2,254.12,235.32,174.31
2026-03-12,NDA-SE.ST,168.9,181.77,164.84,176.88,4.05,41.92,52.72,70.84,180.35,161.65,173.3,175.35,163.6
2026-03-12,SAAB-B.ST,686.5,688.24,621.18,694.33,31.18,57.53,64.45,76.25,710,608.7,654.71,664.58,565.19
2026-03-12,SEB-A.ST,184.05,199.09,180.98,193.95,4.03,39.36,47.12,64.05,197.85,179.45,190.04,194.67,186.55
2026-03-12,SHB-B.ST,231.2,246.64,229.54,228.88,6.31,43.28,54.67,69.62,247.6,225.8,238.09,236.94,219.39
2026-03-12,SWED-A.ST,332.1,355.84,329.51,353.9,8.16,40.53,59.84,73.75,354.4,323.2,342.68,342.57,305.26
2026-03-12,VOLV-B.ST,329.8,359.13,323.45,344.67,8.23,45.11,61.32,62.94,353.9,316.2,341.29,328.87,294.34
