Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-28,ABB.ST,989.6,1024.88,913.76,937.33,22.42,62.41,77.25,77.23,1011,891.4,969.32,880.61,774.64
2026-05-28,AZN.ST,1713,1777.29,1671.11,1788.88,34.71,41.96,48.62,55.44,1775.5,1657,1724.2,1777.24,1733.69
2026-05-28,INVE-B.ST,380.2,386.75,359.47,365.31,6.29,57.27,62.94,75.14,387.85,358,373.11,366.83,345.98
2026-05-28,LUG.ST,562.6,662.47,555.63,629.25,23.21,32.65,39.51,55.54,681.4,556,609.05,673.63,719.29
2026-05-28,LUMI.ST,266.5,281.84,227.35,240.84,10.66,56.09,60.69,72.28,280.1,227.7,254.6,246.22,217.11
2026-05-28,NDA-SE.ST,177.9,181.08,165.3,171.78,2.55,61.59,58.95,69.33,181.8,167.5,173.19,169.97,170.08
2026-05-28,SAAB-B.ST,567.4,594.64,479.15,494.06,20.49,55.43,48.73,63.5,590.4,475.9,536.9,586.47,585.21
2026-05-28,SEB-A.ST,185.05,189.05,175.77,179.57,2.98,54.69,51.44,61.08,190.9,176.9,182.41,180.66,186.79
2026-05-28,SHB-B.ST,227,233.57,211.25,219.38,3.91,55.2,52.92,64.27,233.8,213,222.41,222.02,225.56
2026-05-28,SWED-A.ST,340.2,348.67,312.44,329.61,5.11,60.01,59.74,70.97,349.8,311.5,330.56,327.63,322.88
2026-05-28,VOLV-B.ST,322.5,329.83,308.49,306.4,6.23,53.66,54.64,59.61,334.9,307.9,319.16,315.71,306.77
