Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-20,ABB.ST,783.2,2.74,-7.19,Neutral,Neutral,Neutral,Neutral
2026-03-20,AZN.ST,1765,1.88,-6.96,Neutral,Neutral,Neutral,Neutral
2026-03-20,INVE-B.ST,342.95,1.01,-9.62,Neutral,Neutral,Neutral,Neutral
2026-03-20,LUG.ST,670,0.01,-22.11,Neutral,Neutral,Neutral,Neutral
2026-03-20,LUMI.ST,210,5.08,-30.73,Neutral,Neutral,Neutral,Neutral
2026-03-20,NDA-SE.ST,169.55,3.48,-5.31,Neutral,Neutral,Neutral,Neutral
2026-03-20,SAAB-B.ST,674.2,7.08,-3.9,Neutral,Neutral,Neutral,Neutral
2026-03-20,SEB-A.ST,183.25,2.86,-6.67,Neutral,Neutral,Neutral,Neutral
2026-03-20,SHB-B.ST,229.2,1.73,-6.24,Neutral,Neutral,Neutral,Neutral
2026-03-20,SWED-A.ST,339.4,3.84,-3.62,Neutral,Neutral,Neutral,Neutral
2026-03-20,VOLV-B.ST,296.6,-0.46,-18.66,Neutral,Neutral,Neutral,Neutral
