Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-12,ABB.ST,985.8,19.6,-2,Neutral,Neutral,Neutral,Neutral
2026-05-12,AZN.ST,1696.5,4.05,-10.37,Neutral,Neutral,Neutral,Neutral
2026-05-12,INVE-B.ST,366.75,0.93,-4.99,Neutral,Neutral,Neutral,Neutral
2026-05-12,LUG.ST,649,13.87,-18.17,Neutral,Neutral,Neutral,Neutral
2026-05-12,LUMI.ST,256.4,14.57,-8.47,Neutral,Neutral,Neutral,Neutral
2026-05-12,NDA-SE.ST,168.6,0.42,-3.54,Neutral,Neutral,Neutral,Neutral
2026-05-12,SAAB-B.ST,513,-1.31,-17.81,Neutral,Neutral,Neutral,Neutral
2026-05-12,SEB-A.ST,178.8,1.1,-3.83,Neutral,Neutral,Neutral,Neutral
2026-05-12,SHB-B.ST,214.4,0.37,-6.74,Neutral,Neutral,Neutral,Neutral
2026-05-12,SWED-A.ST,321.8,1.9,-4.4,Neutral,Neutral,Neutral,Neutral
2026-05-12,VOLV-B.ST,321,2.71,-2.61,Neutral,Neutral,Neutral,Neutral
