Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-26,ABB.ST,779,3.31,-6.19,Neutral,Neutral,Neutral,Neutral
2026-03-26,AZN.ST,1735.5,2.18,-7.54,Neutral,Neutral,Neutral,Neutral
2026-03-26,INVE-B.ST,346.45,3.72,-7.24,Neutral,Neutral,Neutral,Neutral
2026-03-26,LUG.ST,654.5,5.78,-23.78,Neutral,Neutral,Neutral,Neutral
2026-03-26,LUMI.ST,216.2,12.75,-24.2,Neutral,Neutral,Neutral,Neutral
2026-03-26,NDA-SE.ST,154.4,-2.23,-13.01,Neutral,Neutral,Neutral,Neutral
2026-03-26,SAAB-B.ST,614.5,0.1,-12.94,Neutral,Neutral,Neutral,Neutral
2026-03-26,SEB-A.ST,169.65,-1.42,-12.45,Neutral,Neutral,Neutral,Neutral
2026-03-26,SHB-B.ST,205.4,-3.98,-16.46,Neutral,Neutral,Neutral,Neutral
2026-03-26,SWED-A.ST,301.6,-2.8,-14.83,Neutral,Neutral,Neutral,Neutral
2026-03-26,VOLV-B.ST,301.9,5.76,-15.25,Neutral,Neutral,Neutral,Neutral
