Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-04-02,ABB.ST,766,3.08,-5.89,Neutral,Neutral,Neutral,Neutral
2026-04-02,AZN.ST,1887,11.17,0.48,Neutral,Neutral,Neutral,Neutral
2026-04-02,INVE-B.ST,356.9,5.93,-2.06,Neutral,Neutral,Neutral,Neutral
2026-04-02,LUG.ST,722,15.45,-10.12,Neutral,Neutral,Neutral,Neutral
2026-04-02,LUMI.ST,230.2,13.94,-8.77,Neutral,Neutral,Neutral,Neutral
2026-04-02,NDA-SE.ST,163.9,5.67,-6.53,Neutral,Neutral,Neutral,Neutral
2026-04-02,SAAB-B.ST,644.3,8.59,-9.83,Neutral,Neutral,Neutral,Neutral
2026-04-02,SEB-A.ST,175.3,4.43,-8.27,Neutral,Neutral,Neutral,Neutral
2026-04-02,SHB-B.ST,216.8,6.62,-11.07,Neutral,Neutral,Neutral,Neutral
2026-04-02,SWED-A.ST,319.9,4.99,-8.22,Neutral,Neutral,Neutral,Neutral
2026-04-02,VOLV-B.ST,308.3,8.37,-9.17,Neutral,Neutral,Neutral,Neutral
