Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-07-03,ABB.ST,1049,11.57,-2.6,Neutral,Neutral,Neutral,Neutral
2026-07-03,AZN.ST,1863,14.74,-1.25,Neutral,Neutral,Neutral,Neutral
2026-07-03,INVE-B.ST,405.8,9.38,-0.51,Neutral,Neutral,Neutral,Neutral
2026-07-03,LUG.ST,564.6,14.15,-4.88,Neutral,Neutral,Neutral,Neutral
2026-07-03,LUMI.ST,238.8,9.44,-13.59,Neutral,Neutral,Neutral,Neutral
2026-07-03,NDA-SE.ST,187.45,8.89,-0.18,Neutral,Neutral,Neutral,Neutral
2026-07-03,SAAB-B.ST,562.8,18.92,0.84,Neutral,Neutral,Neutral,Neutral
2026-07-03,SEB-A.ST,197.2,8.59,-1.06,Neutral,Neutral,Neutral,Neutral
2026-07-03,SHB-B.ST,236.8,6.8,-1.6,Neutral,Neutral,Neutral,Neutral
2026-07-03,SWED-A.ST,366.2,10.47,-1.33,Neutral,Neutral,Neutral,Neutral
2026-07-03,VOLV-B.ST,337.7,9.77,0.49,Neutral,Neutral,Neutral,Neutral
