Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-14,ABB.ST,971.6,6.5,-2.21,Neutral,Neutral,Neutral,Neutral
2026-08-14,AZN.ST,1480,2.8,-14.1,Neutral,Neutral,Neutral,Neutral
2026-08-14,INVE-B.ST,412.65,4.87,-4.03,Neutral,Neutral,Neutral,Neutral
2026-08-14,LUG.ST,617,23.04,-4.4,Neutral,Neutral,Neutral,Neutral
2026-08-14,LUMI.ST,241.2,5.06,-8.74,Neutral,Neutral,Neutral,Neutral
2026-08-14,NDA-SE.ST,192.05,1.85,-1.22,Neutral,Neutral,Neutral,Neutral
2026-08-14,SAAB-B.ST,692.7,25.47,0.78,Neutral,Neutral,Neutral,Neutral
2026-08-14,SEB-A.ST,222.9,4.33,-2.27,Neutral,Neutral,Neutral,Neutral
2026-08-14,SHB-B.ST,233.8,3.93,-1.72,Neutral,Neutral,Neutral,Neutral
2026-08-14,SWED-A.ST,380.5,4.83,-2.78,Neutral,Neutral,Neutral,Neutral
2026-08-14,VOLV-B.ST,340.2,1.83,-9.47,Neutral,Neutral,Neutral,Neutral
