Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-03,ABB.ST,912,988.58,907.02,973.89,20.14,36.46,49.5,65.61,990.2,903.6,947.8,966.08,908.13
2026-09-03,AZN.ST,1570.5,1612.03,1482.57,1621.81,33.54,49.06,43.33,49.96,1612,1470.5,1547.3,1631.29,1725.05
2026-09-03,INVE-B.ST,410.8,422.65,405.42,420.38,4.31,49.49,62.88,78.9,426.5,403.35,414.04,407.24,381.33
2026-09-03,LUG.ST,696.2,742.6,584.64,647.66,26.5,61.26,57.58,62.41,730,595.2,663.62,590.8,644.59
2026-09-03,LUMI.ST,249.8,270.54,236.47,242.23,9.56,48.34,52.17,64.65,272.9,235.5,253.51,244.62,247.31
2026-09-03,NDA-SE.ST,198.8,197.97,187.3,190.02,2.5,70.26,72.1,76.37,198.95,187.8,192.63,190.11,178.56
2026-09-03,SAAB-B.ST,597.7,704.4,596.66,654.22,16.39,36.44,51.17,61.59,702.3,594.4,650.53,602.08,597.7
2026-09-03,SEB-A.ST,226.1,225.99,217.23,216.42,2.86,65.11,72.28,74.41,226.4,216.2,221.61,214.45,195
2026-09-03,SHB-B.ST,234.8,235.67,228.99,238.98,3.24,56.15,55.65,64.91,237.4,227.6,232.33,232.47,229.65
2026-09-03,SWED-A.ST,382.4,384.87,368.33,384.99,4.8,61.2,67.66,76.55,388.5,366.2,376.6,372.39,348.38
2026-09-03,VOLV-B.ST,348.3,355.76,335.18,357.28,6.4,52,58.73,61.31,362.1,334.2,345.47,345.57,331.47
