Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-10,ABB.ST,927.8,2.83,-5.25,Neutral,Neutral,Neutral,Neutral
2026-09-10,AZN.ST,1516,2.02,-5.98,Neutral,Neutral,Neutral,Neutral
2026-09-10,INVE-B.ST,403.8,0.07,-3.5,Neutral,Neutral,Neutral,Neutral
2026-09-10,LUG.ST,647,7.91,-12.92,Neutral,Neutral,Neutral,Neutral
2026-09-10,LUMI.ST,244.5,4.11,-9.88,Neutral,High,Neutral,Neutral
2026-09-10,NDA-SE.ST,198.7,5.88,-0.94,Neutral,Neutral,Neutral,Neutral
2026-09-10,SAAB-B.ST,579.8,3.54,-18.65,Neutral,Neutral,Neutral,Neutral
2026-09-10,SEB-A.ST,226.9,4.68,-0.51,Neutral,Neutral,Neutral,Neutral
2026-09-10,SHB-B.ST,236.2,3.44,-0.61,Neutral,Neutral,Neutral,Neutral
2026-09-10,SWED-A.ST,384.8,4.75,-0.75,Neutral,Neutral,Neutral,Neutral
2026-09-10,VOLV-B.ST,340.7,1.41,-3.29,Neutral,Neutral,Neutral,Neutral
