Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-08-13,ABB.ST,981.6,991.47,911.75,994.02,23.99,55.19,60.15,70.29,990.2,897.4,951.61,983.8,884.09
2026-08-13,AZN.ST,1514,1727.61,1453.39,1648,50.96,37.43,37.53,47.26,1699,1467,1590.5,1681.71,1741.08
2026-08-13,INVE-B.ST,414.5,430.3,391.6,407.33,5.29,57.76,66.78,80.58,426.8,389.8,410.95,398.95,374.22
2026-08-13,LUG.ST,613.4,643.25,490.71,564.58,25.47,59.32,49.94,58.04,646,508.4,566.98,553.85,658.79
2026-08-13,LUMI.ST,243.7,265.61,226.8,224.64,11.27,47.99,51.87,64.77,265.3,222.1,246.2,247.37,244.32
2026-08-13,NDA-SE.ST,191.8,195.04,186.79,185.94,2.54,56.74,68.03,74.48,195.4,180.55,190.91,185,176.74
2026-08-13,SAAB-B.ST,680.1,675.89,550.94,616.11,22.7,76.82,63.39,67.59,692.5,517.1,613.41,561.66,603.43
2026-08-13,SEB-A.ST,222,228.03,212.95,216.42,3.12,62.69,72.05,73.1,228,211.9,220.49,204.64,192.83
2026-08-13,SHB-B.ST,232.6,237.85,224.17,238.98,3.16,51.2,54,64.69,237.6,222.6,231.01,231.59,229.98
2026-08-13,SWED-A.ST,380.2,392.18,360.1,370.7,5.11,57.73,69.11,77.78,390.5,350.1,376.14,363.63,344.98
2026-08-13,VOLV-B.ST,340.1,375.91,333.86,363.3,7.07,39.87,55.48,60.26,374.5,334.4,354.89,338.01,328.33
