Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-04,ABB.ST,927,19.22,-3.08,Neutral,Neutral,Neutral,Neutral
2026-05-04,AZN.ST,1712.5,1.22,-12.08,Neutral,Neutral,Neutral,Neutral
2026-05-04,INVE-B.ST,364.2,1.99,-6.33,High,High,Neutral,Neutral
2026-05-04,LUG.ST,601.2,-1.35,-27.25,Neutral,Neutral,High,Neutral
2026-05-04,LUMI.ST,229.7,3,-18.31,Neutral,Neutral,Neutral,Neutral
2026-05-04,NDA-SE.ST,170.1,2.41,-3.29,High,Neutral,Neutral,Neutral
2026-05-04,SAAB-B.ST,572.1,5.65,-11.62,Neutral,Neutral,Neutral,Neutral
2026-05-04,SEB-A.ST,178.3,1.72,-4.47,High,Neutral,Neutral,Neutral
2026-05-04,SHB-B.ST,219.8,1.48,-4.21,Neutral,Neutral,Neutral,Neutral
2026-05-04,SWED-A.ST,321,1.96,-5.11,Neutral,Neutral,Neutral,Neutral
2026-05-04,VOLV-B.ST,312.7,1.36,-5.54,High,Neutral,Neutral,Neutral
