Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-27,ABB.ST,911.8,947.98,724.48,845.47,22.16,71.65,72.87,74.07,928,734.8,836.23,815.63,735
2026-04-27,AZN.ST,1750.5,1932.22,1754.23,1857.01,34.5,36.67,51.17,57.08,1925.5,1741,1843.22,1825.17,1705.67
2026-04-27,INVE-B.ST,373.3,392.99,346.45,360.61,6.79,54.83,61.94,73.41,387.05,342.4,369.72,362.79,335.39
2026-04-27,LUG.ST,689,802.22,666.63,673.79,25.97,41.56,48.76,65.04,790.4,646,734.42,737.11,721.48
2026-04-27,LUMI.ST,249.2,285,216.63,240.79,10.13,49.7,58.79,69.68,283.8,211.2,250.81,246.19,200.67
2026-04-27,NDA-SE.ST,170.65,178.82,158.66,163.96,3.04,52.18,53.56,66.69,175.95,153.9,168.74,169.96,167.4
2026-04-27,SAAB-B.ST,569.6,657.02,553.53,636.47,22.36,37.84,46.51,64.14,663.8,543.5,605.27,635.94,585.8
2026-04-27,SEB-A.ST,178.9,188.63,170.55,172.96,3.31,44.87,45.76,58.24,187,168.2,179.59,183.78,186.91
2026-04-27,SHB-B.ST,221.6,233.52,207.7,210.89,4.07,47.25,49.7,62.58,229.6,200,220.61,228.39,223.72
2026-04-27,SWED-A.ST,321.7,340.25,310.78,313.7,5.39,42.96,51.83,67.79,339.2,302,325.52,332.7,316.32
2026-04-27,VOLV-B.ST,323.9,334.76,300.2,298.24,8.71,53.56,55.65,59.08,332.6,296.3,317.48,324.8,300.04
