Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-11,ABB.ST,977.6,19.34,-1.75,Neutral,Neutral,Neutral,Neutral
2026-05-11,AZN.ST,1696,3.75,-10.93,Neutral,Neutral,Neutral,Neutral
2026-05-11,INVE-B.ST,369.95,1.55,-4.1,Neutral,Neutral,Neutral,Neutral
2026-05-11,LUG.ST,647.2,13.34,-19.5,Neutral,Neutral,Neutral,Neutral
2026-05-11,LUMI.ST,252.6,12.93,-9.74,Neutral,Neutral,Neutral,Neutral
2026-05-11,NDA-SE.ST,169.55,0.73,-2.94,Neutral,Neutral,Neutral,Neutral
2026-05-11,SAAB-B.ST,525.3,-0.61,-16.1,Neutral,Neutral,Neutral,Neutral
2026-05-11,SEB-A.ST,181.3,2.33,-2.54,Neutral,Neutral,Neutral,Neutral
2026-05-11,SHB-B.ST,215.4,0.36,-6.29,Neutral,Neutral,Neutral,Neutral
2026-05-11,SWED-A.ST,323.9,2.47,-4.08,Neutral,Neutral,Neutral,Neutral
2026-05-11,VOLV-B.ST,322.7,3.26,-2.04,Neutral,Neutral,Neutral,Neutral
