Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-06-23,ABB.ST,1033.5,1041.41,943.98,953.73,26.38,64.75,76.03,78.73,1042.5,940.8,992.7,949.53,806.53
2026-06-23,AZN.ST,1733,1773.76,1643.14,1629.52,41.5,53.23,50.75,56.21,1769.5,1601.5,1708.45,1745.01,1747.49
2026-06-23,INVE-B.ST,388.45,389.51,374.27,371.23,6.03,62.54,64.77,76.38,391.15,372.9,381.89,376.8,353.19
2026-06-23,LUG.ST,529.8,611.22,512.55,522.47,26.32,39.94,38.55,53.05,613,501.2,561.88,623.96,707.52
2026-06-23,LUMI.ST,241.6,295.16,236.97,277.55,12.16,39.99,52.09,64.44,295.9,239.4,266.07,259.82,230.25
2026-06-23,NDA-SE.ST,182.95,182.76,172.25,174.62,2.81,68.78,62.58,71.25,184.15,172.35,177.51,174.03,171.86
2026-06-23,SAAB-B.ST,505.1,566.52,489.61,561.47,18.4,40.34,42.01,56.4,585,492.65,528.06,548.28,587.11
2026-06-23,SEB-A.ST,194.35,195.82,177.53,185.7,2.92,68.75,59.33,64.82,195.7,180.35,186.67,183.59,187.35
2026-06-23,SHB-B.ST,235.2,235.54,220.06,224.02,3.46,67.44,57.48,66.16,236,221.4,227.8,224.48,227.31
2026-06-23,SWED-A.ST,358.4,356.98,327.47,340.76,6.06,72.47,66.02,73.84,360.2,331.6,342.23,333.61,328.51
2026-06-23,VOLV-B.ST,317.1,331.12,309.35,333.61,8.46,48.19,51.38,57.91,332.4,305.3,320.24,319.86,313.23
