Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-21,ABB.ST,974.2,1008.85,884.85,913.42,24.6,63.91,76.13,76.55,992.8,884.4,946.85,860.13,764.61
2026-05-21,AZN.ST,1755.5,1797.1,1661.2,1788.88,36.29,51.07,52.01,57.12,1814,1657,1729.15,1781.17,1728.97
2026-05-21,INVE-B.ST,375.65,381.5,361.3,360.61,7.52,56.94,61.57,73.81,385.05,358,371.4,364.03,343.41
2026-05-21,LUG.ST,586.8,708.48,561.8,668.79,28.99,35.73,41.27,56.97,733,573.4,635.14,691.41,722.53
2026-05-21,LUMI.ST,254.5,277.15,224.31,240.84,11.99,51.1,58.02,70.4,280.1,227.7,250.73,243.81,213.18
2026-05-21,NDA-SE.ST,177.15,175.65,166.86,167.48,2.96,65.64,58.45,69.32,177.45,167.5,171.25,168.98,169.32
2026-05-21,SAAB-B.ST,529.7,608.24,479.73,554.74,21.12,42.54,43.82,59.63,593.9,475.9,543.99,600.07,583.91
2026-05-21,SEB-A.ST,185.95,184.58,176.6,175.02,3.3,61.11,52.41,61.3,186.2,176.9,180.59,180.48,186.62
2026-05-21,SHB-B.ST,228.2,228.17,212.75,213.97,4,61.35,53.83,64.16,229,213,220.46,222.33,225.04
2026-05-21,SWED-A.ST,341.4,336.05,314.59,320.84,5.49,67.48,61.06,71.34,341.5,311.5,325.32,326.74,321.04
2026-05-21,VOLV-B.ST,314.5,328.75,308.92,306.4,7.13,46.18,51.23,57.15,334.9,307.9,318.84,316.53,304.95
