Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-04-08,ABB.ST,821,10.78,0.1,Neutral,Neutral,Neutral,Neutral
2026-04-08,AZN.ST,1895.5,12.1,-0.46,Neutral,Neutral,Neutral,Neutral
2026-04-08,INVE-B.ST,371,10.64,0.88,Neutral,Neutral,Neutral,Neutral
2026-04-08,LUG.ST,764.6,22.01,-4.37,Neutral,Neutral,Neutral,Neutral
2026-04-08,LUMI.ST,255.8,27.38,-0.24,Neutral,Neutral,Neutral,Neutral
2026-04-08,NDA-SE.ST,170.75,10.11,-2.89,Neutral,Neutral,Neutral,Neutral
2026-04-08,SAAB-B.ST,627.9,6.79,-11.83,Neutral,Neutral,Neutral,Neutral
2026-04-08,SEB-A.ST,182.7,9.03,-4.13,Neutral,Neutral,Neutral,Neutral
2026-04-08,SHB-B.ST,224.4,10.59,-7.3,Neutral,Neutral,Neutral,Neutral
2026-04-08,SWED-A.ST,326.5,7.46,-6.01,Neutral,Neutral,Neutral,Neutral
2026-04-08,VOLV-B.ST,331.1,16.58,-2.3,Neutral,Neutral,Neutral,Neutral
