Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-15,ABB.ST,915.4,961.14,902.72,971.73,21.89,43.58,49.78,65.95,970,896.6,931.93,951.11,914.98
2026-09-15,AZN.ST,1594,1606.54,1518.51,1621.81,37.43,55.16,45.85,50.9,1613.5,1487.5,1562.53,1592.2,1718.31
2026-09-15,INVE-B.ST,397.85,419.83,398.18,411.93,5.25,32.73,55.04,72.86,419.55,392,409.01,407.55,383.56
2026-09-15,LUG.ST,634.6,737.65,612.65,715.74,25.13,46.06,50.25,58.35,730,599,675.15,607.25,643.07
2026-09-15,LUMI.ST,222.8,276.18,225.17,259.83,11.49,35.5,45.62,58.93,272.9,221.8,250.68,245.7,248.13
2026-09-15,NDA-SE.ST,199,202.27,188.28,192.17,2.94,62.38,70.63,76.43,202.5,187.8,195.28,192.11,179.57
2026-09-15,SAAB-B.ST,584.8,692.05,547.03,624.95,16.19,38.41,49.78,60.31,699.3,566.4,619.54,608.62,593.57
2026-09-15,SEB-A.ST,227.3,229.96,216.54,220.39,3.11,62.86,72.24,74.69,231.4,216.2,223.25,219.02,196.43
2026-09-15,SHB-B.ST,237.8,238.82,228.14,238.98,3.27,60.55,58.01,65.7,240,227.6,233.48,232.58,229.54
2026-09-15,SWED-A.ST,391.4,392.79,365.3,374.74,5.91,67.43,70.87,77.7,397.9,366.2,379.05,375.88,349.9
2026-09-15,VOLV-B.ST,330.2,353.95,332.45,351.18,6.87,35.06,48.92,56.9,354.4,327.3,343.2,346.84,331.48
