Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-07-13,ABB.ST,998.8,1065.95,975.37,965.9,27.59,48.23,64.69,74.11,1058.5,974.4,1020.66,994.16,842.43
2026-07-13,AZN.ST,1641.5,1922,1608.45,1833.82,65.93,37.44,44.31,51.32,1895.5,1623,1765.22,1736.6,1755.55
2026-07-13,INVE-B.ST,391.25,407.3,382.09,385.78,6.17,49.73,61.74,73.52,407.65,382.3,394.69,383.18,361.22
2026-07-13,LUG.ST,527.2,592.77,496.45,592.65,21.97,44.22,39.23,53.09,607.4,503,544.61,570.93,685.61
2026-07-13,LUMI.ST,235.7,270.45,209.91,252.1,9.61,46.31,50.5,63.12,280.2,215.9,240.18,252.62,235.89
2026-07-13,NDA-SE.ST,185.25,189.38,177.32,181.24,2.47,58.34,63.02,71.93,189.8,178.2,183.35,177.77,173.93
2026-07-13,SAAB-B.ST,529.5,599.47,456.39,612.41,25.59,47.31,46.39,58.47,630,480.9,527.93,531.76,590.69
2026-07-13,SEB-A.ST,199.85,202.49,187.75,192.6,2.48,65.54,61.84,66.57,201.8,189.2,195.12,187.76,188.63
2026-07-13,SHB-B.ST,234.2,239.12,230.3,230.22,3.33,53.02,56.23,65.38,241.2,229.4,234.71,227.88,229.47
2026-07-13,SWED-A.ST,362.2,372,346.99,353.33,4.7,57.71,65.72,73.97,370.6,342.6,359.5,343.76,335.41
2026-07-13,VOLV-B.ST,335.3,343.81,312.65,319.83,7.41,57.45,58.85,61.81,345,314.2,328.23,322.93,319.22
