Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-23,ABB.ST,769.6,844.95,754.55,818.26,25.41,43.04,58.64,67.76,845.4,733.4,799.75,773.72,706.94
2026-03-23,AZN.ST,1720,1897.26,1713.24,1834.15,38.29,35.29,52.62,55.29,1904,1692.5,1805.25,1767.21,1657.2
2026-03-23,INVE-B.ST,338.05,380.14,335.34,362.45,9.53,33.94,52.19,62.81,378.55,326.35,357.74,354.32,323.69
2026-03-23,LUG.ST,659,868.79,649.96,784.5,44.61,36.95,47.23,62.79,916.5,596,759.38,747.69,700.33
2026-03-23,LUMI.ST,214.8,303.03,194.37,251.65,15.85,40.76,54.82,64.99,301.8,191.5,248.7,237.36,179.61
2026-03-23,NDA-SE.ST,167.15,178.03,163.3,176.88,4.34,41.23,51.08,69.11,179.35,161.25,170.67,174.46,164.53
2026-03-23,SAAB-B.ST,638.6,701.71,625.19,614.27,30.32,43.16,56.27,72.6,710,619.8,663.45,672.01,572.88
2026-03-23,SEB-A.ST,178.6,196,176.36,191.7,4.51,34.52,42.76,60.1,196.9,173.25,186.18,192.52,186.77
2026-03-23,SHB-B.ST,222,245.4,221.28,240.28,6.84,37.34,49.04,65.23,244.2,213.2,233.34,236.27,220.74
2026-03-23,SWED-A.ST,329.1,351.38,324.43,353.9,9.19,40.57,57.64,72.47,353.1,319.1,337.91,343.77,308.21
2026-03-23,VOLV-B.ST,297.3,365.19,291.27,320.72,11.06,32.96,46.91,55.17,353.9,276.5,328.23,329.61,295.23
