Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-05-20,ABB.ST,959,1030.36,911.43,4,43.64,12.23,26.32,SELL,WAIT FOR VOLUME,Strong Uptrend
2026-05-20,AZN.ST,1747.5,1862.79,1670.64,2,21.52,20.67,20.61,SELL,WAIT FOR SETUP,Mixed
2026-05-20,INVE-B.ST,370.35,392.43,355.63,13,25.84,16.63,22.37,SELL,WAIT FOR SETUP,Mixed
2026-05-20,LUG.ST,587.07,675.1,528.38,3,45.04,10.68,39.72,SELL,WAIT FOR SETUP,Mixed
2026-05-20,LUMI.ST,257.27,292.2,233.98,8,30.69,22.37,29.03,SELL,WAIT FOR SETUP,Strong Uptrend
2026-05-20,NDA-SE.ST,173.77,182.17,168.17,35,22.82,26.62,16.82,SELL,WAIT FOR VOLUME,Mixed
2026-05-20,SAAB-B.ST,520.97,585.48,477.96,4,45.7,22.35,29.74,SELL,WAIT FOR SETUP,Mixed
2026-05-20,SEB-A.ST,181.77,191.54,175.25,30,20.65,20.97,16.47,SELL,WAIT FOR SETUP,Mixed
2026-05-20,SHB-B.ST,224.13,235.62,216.48,26,37.69,32.66,10.47,,WAIT FOR VOLUME,Mixed
2026-05-20,SWED-A.ST,332.43,350.39,320.46,16,36.9,29.85,10.67,,WAIT FOR VOLUME,Mixed
2026-05-20,VOLV-B.ST,311.83,333.22,297.58,14,34.19,8.77,27.4,SELL,WAIT FOR SETUP,Mixed
