Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-27,ABB.ST,938.4,1.69,-4.94,Neutral,Neutral,Neutral,Neutral
2026-08-27,AZN.ST,1571.5,7.64,-3.1,Neutral,Neutral,Neutral,Neutral
2026-08-27,INVE-B.ST,414.9,2.09,-2.54,Neutral,Neutral,Neutral,Neutral
2026-08-27,LUG.ST,721,39.42,-3.42,Neutral,Neutral,Neutral,Neutral
2026-08-27,LUMI.ST,265.9,13.97,-1.74,Neutral,Neutral,Neutral,Neutral
2026-08-27,NDA-SE.ST,193.8,2.81,-0.52,Neutral,Neutral,High,Neutral
2026-08-27,SAAB-B.ST,641.2,7.42,-8.87,Neutral,Neutral,Neutral,Neutral
2026-08-27,SEB-A.ST,221.6,2.19,-2.27,Neutral,Neutral,Neutral,Neutral
2026-08-27,SHB-B.ST,233.2,1.97,-1.34,Neutral,Neutral,Neutral,Neutral
2026-08-27,SWED-A.ST,373.2,1.72,-4.26,Neutral,Neutral,Neutral,Neutral
2026-08-27,VOLV-B.ST,346.4,5.01,-6.84,Neutral,Neutral,Neutral,Neutral
