Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-19,ABB.ST,968,12.41,-4.56,Neutral,Neutral,Neutral,Neutral
2026-05-19,AZN.ST,1738.5,5.66,-4.84,Neutral,Neutral,Neutral,Neutral
2026-05-19,INVE-B.ST,368.6,2.29,-4.05,Neutral,Neutral,Neutral,Neutral
2026-05-19,LUG.ST,589.4,5.4,-20.66,Neutral,Neutral,Neutral,Neutral
2026-05-19,LUMI.ST,255.3,13.86,-8.24,Neutral,Neutral,Neutral,Neutral
2026-05-19,NDA-SE.ST,173.15,3.14,-0.26,Neutral,Neutral,Neutral,Neutral
2026-05-19,SAAB-B.ST,515.7,6.8,-16.27,Neutral,Neutral,Neutral,Neutral
2026-05-19,SEB-A.ST,181.65,2.46,-0.97,Neutral,Neutral,Neutral,Neutral
2026-05-19,SHB-B.ST,222.6,4.32,-1.88,Neutral,Neutral,Neutral,Neutral
2026-05-19,SWED-A.ST,330.4,3.88,-0.01,Neutral,Neutral,Neutral,Neutral
2026-05-19,VOLV-B.ST,314,0.95,-4.43,Neutral,Neutral,Neutral,Neutral
