Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-07-24,ABB.ST,959.6,1065.18,923.72,1031.46,29.09,43.64,58.01,70.09,1058.5,915,994.45,994.62,859.41
2026-07-24,AZN.ST,1630.5,1923.79,1517.81,1759.63,52.07,40.34,43.71,50.9,1895.5,1587,1720.8,1723.09,1751.34
2026-07-24,INVE-B.ST,401.45,405.89,389.96,385.78,6.22,58.46,66.19,77.96,407.65,387.4,397.93,388.05,365.84
2026-07-24,LUG.ST,553.4,571.29,503.17,577.43,20.96,51.94,42.62,54.65,576.2,508.4,537.23,553.83,673.3
2026-07-24,LUMI.ST,253.1,255.32,217.89,225.08,9.81,56.04,55.04,65.19,259.8,215.9,236.61,251.28,239.85
2026-07-24,NDA-SE.ST,189.15,192.27,181.72,182.9,3.27,59.26,66.09,73.25,193.6,179.45,186.99,181.16,175.1
2026-07-24,SAAB-B.ST,589.6,620,491.42,523.33,25.04,61.82,53.65,62.52,630,489,555.71,534.33,595.13
2026-07-24,SEB-A.ST,216.6,222.82,186.53,205.76,4.02,72.87,71.6,71.53,219.2,189.9,204.67,193.79,190.09
2026-07-24,SHB-B.ST,228.8,241.92,222.88,238.98,4.87,47.36,51.89,63,241.2,222,232.4,229.75,229.41
2026-07-24,SWED-A.ST,367.5,372.13,357.78,353.33,6.59,57.29,66.94,74.74,374.4,350.1,364.96,351.47,339.05
2026-07-24,VOLV-B.ST,354.8,352.84,323.4,330.23,7.36,71.9,66.49,64.99,355.9,320.8,338.12,326.85,322.46
