Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-06-11,ABB.ST,970,2.95,-5.45,Neutral,Neutral,Neutral,Neutral
2026-06-11,AZN.ST,1731.5,4.16,-3.09,Neutral,Neutral,Neutral,Neutral
2026-06-11,INVE-B.ST,378.75,3.36,-2.68,Neutral,Neutral,Neutral,Neutral
2026-06-11,LUG.ST,522,0.71,-16.25,Neutral,Neutral,Neutral,Neutral
2026-06-11,LUMI.ST,247.5,3.5,-15.61,Neutral,Neutral,Neutral,Neutral
2026-06-11,NDA-SE.ST,175.1,2.68,-3.16,Neutral,Neutral,Neutral,Neutral
2026-06-11,SAAB-B.ST,531.8,8.87,-6.58,Neutral,Neutral,Neutral,Neutral
2026-06-11,SEB-A.ST,184.85,3.55,-2.18,Neutral,Neutral,Neutral,Neutral
2026-06-11,SHB-B.ST,224.8,2.83,-3.25,Neutral,Neutral,Neutral,Neutral
2026-06-11,SWED-A.ST,341,4.74,-2.14,Neutral,Neutral,Neutral,Neutral
2026-06-11,VOLV-B.ST,312,1.84,-5.79,Neutral,Neutral,Neutral,Neutral
