Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-02-02,ABB.ST,776,19.24,1.82,Neutral,High,Neutral,Neutral
2026-02-02,AZN.ST,1716,6.26,-3.98,High,High,Neutral,Neutral
2026-02-02,INVE-B.ST,348.9,5.06,-0.17,High,High,Neutral,Neutral
2026-02-02,LUG.ST,687.5,-3.28,-18.09,High,High,High,High
2026-02-02,LUMI.ST,222.4,9.06,-9.17,Neutral,High,Neutral,High
2026-02-02,NDA-SE.ST,177.4,3.3,-2.23,High,High,Neutral,Neutral
2026-02-02,SAAB-B.ST,676.7,8.21,-10.56,Neutral,Neutral,Neutral,Neutral
2026-02-02,SEB-A.ST,196.15,2.34,-4.77,High,High,Neutral,High
2026-02-02,SHB-B.ST,234.6,2.87,-2.81,Neutral,Neutral,Neutral,Neutral
2026-02-02,SWED-A.ST,353.1,10.09,-1.61,High,High,Neutral,High
2026-02-02,VOLV-B.ST,330.4,10.99,0.66,High,High,Neutral,Neutral
2026-02-03,ABB.ST,780.8,20.83,0.78,Neutral,High,Neutral,Neutral
2026-02-03,AZN.ST,1688.5,4.48,-5.53,Neutral,Neutral,Neutral,Neutral
2026-02-03,INVE-B.ST,352.7,5.84,0.59,Neutral,Neutral,Neutral,Neutral
2026-02-03,LUG.ST,714,1.54,-15.21,Neutral,Neutral,Neutral,Neutral
2026-02-03,LUMI.ST,235,13.71,-4.07,Neutral,Neutral,Neutral,Neutral
2026-02-03,NDA-SE.ST,177.95,3.59,-1.99,Neutral,Neutral,Neutral,Neutral
2026-02-03,SAAB-B.ST,680.4,5.44,-8.68,Neutral,Neutral,Neutral,Neutral
2026-02-03,SEB-A.ST,197.15,2.89,-4.28,Neutral,Neutral,Neutral,Neutral
2026-02-03,SHB-B.ST,237,3.92,-1.88,Neutral,Neutral,Neutral,Neutral
2026-02-03,SWED-A.ST,356.6,10.62,-1.07,Neutral,Neutral,Neutral,Neutral
2026-02-03,VOLV-B.ST,340.5,14.66,2.21,Neutral,Neutral,Neutral,Neutral
2026-02-04,ABB.ST,780.2,21.26,-0.65,Neutral,Neutral,Neutral,Neutral
2026-02-04,AZN.ST,1701.5,5.19,-4.4,High,High,High,High
2026-02-04,INVE-B.ST,356.75,7.47,0.91,Neutral,Neutral,Neutral,Neutral
2026-02-04,LUG.ST,674,-1.95,-20.72,Neutral,High,Neutral,Neutral
2026-02-04,LUMI.ST,223.6,6.59,-8.22,Neutral,High,Neutral,Neutral
2026-02-04,NDA-SE.ST,179.05,4.04,-1.49,Neutral,Neutral,Neutral,Neutral
2026-02-04,SAAB-B.ST,651.5,-0.16,-11.99,Neutral,High,Neutral,Neutral
2026-02-04,SEB-A.ST,200.1,4.3,-2.9,Neutral,High,Neutral,Neutral
2026-02-04,SHB-B.ST,246,7.72,1.18,High,High,High,High
2026-02-04,SWED-A.ST,361.3,11.44,-0.3,Neutral,Neutral,Neutral,High
2026-02-04,VOLV-B.ST,349.3,18.64,2.71,High,High,Neutral,High
2026-02-05,ABB.ST,772.6,19.79,-2.52,Neutral,High,Neutral,Neutral
2026-02-05,AZN.ST,1711,5.66,-3.54,Neutral,Neutral,Neutral,Neutral
2026-02-05,INVE-B.ST,358.85,8.32,0.69,Neutral,Neutral,Neutral,Neutral
2026-02-05,LUG.ST,667.5,-0.6,-22.09,Neutral,Neutral,Neutral,Neutral
2026-02-05,LUMI.ST,213.4,0.5,-11.81,Neutral,Neutral,Neutral,High
2026-02-05,NDA-SE.ST,175.8,2.11,-3.27,Neutral,Neutral,Neutral,Neutral
2026-02-05,SAAB-B.ST,639.2,-1.94,-13.71,High,High,High,High
2026-02-05,SEB-A.ST,193.55,1.22,-6.14,High,High,Neutral,Neutral
2026-02-05,SHB-B.ST,236.6,3.42,-2.7,High,High,Neutral,High
2026-02-05,SWED-A.ST,351,7.32,-3.06,Neutral,High,Neutral,High
2026-02-05,VOLV-B.ST,346.3,17.91,0.44,Neutral,Neutral,Neutral,Neutral
2026-02-06,ABB.ST,779,20.56,-2.66,Neutral,Neutral,Neutral,Neutral
2026-02-06,AZN.ST,1728.5,6.63,-2.31,Neutral,Neutral,Neutral,Neutral
2026-02-06,INVE-B.ST,362.15,9.69,0.69,Neutral,High,Neutral,Neutral
2026-02-06,LUG.ST,679,2.88,-20.99,Neutral,Neutral,Neutral,Neutral
2026-02-06,LUMI.ST,218.6,2.73,-9.58,Neutral,Neutral,Neutral,Neutral
2026-02-06,NDA-SE.ST,178.1,3.33,-2.06,Neutral,Neutral,Neutral,Neutral
2026-02-06,SAAB-B.ST,656.8,1.4,-11.52,Neutral,High,Neutral,Neutral
2026-02-06,SEB-A.ST,197.3,3.21,-4.32,Neutral,Neutral,Neutral,Neutral
2026-02-06,SHB-B.ST,241.6,5.57,-0.94,Neutral,Neutral,Neutral,Neutral
2026-02-06,SWED-A.ST,355.2,7.73,-1.93,Neutral,Neutral,Neutral,Neutral
2026-02-06,VOLV-B.ST,345.7,17.78,-0.84,Neutral,Neutral,Neutral,Neutral
2026-02-09,ABB.ST,796.4,23.32,-1.74,Neutral,Neutral,Neutral,Neutral
