Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-04-20,ABB.ST,868.6,21.09,-2.45,Neutral,Neutral,Neutral,Neutral
2026-04-20,AZN.ST,1845.5,7.83,-5.44,Neutral,Neutral,Neutral,Neutral
2026-04-20,INVE-B.ST,381.05,15,-2.4,Neutral,Neutral,Neutral,Neutral
2026-04-20,LUG.ST,770.8,21.85,-5.56,Neutral,Neutral,Neutral,Neutral
2026-04-20,LUMI.ST,265.9,36.15,-7.27,Neutral,Neutral,Neutral,Neutral
2026-04-20,NDA-SE.ST,170.95,10.93,-4.34,Neutral,Neutral,Neutral,Neutral
2026-04-20,SAAB-B.ST,583.7,0.25,-11.39,Neutral,Neutral,Neutral,Neutral
2026-04-20,SEB-A.ST,182.5,8.5,-3.2,Neutral,Neutral,Neutral,Neutral
2026-04-20,SHB-B.ST,223,8.71,-4.83,Neutral,Neutral,Neutral,Neutral
2026-04-20,SWED-A.ST,327.4,7.5,-4.7,Neutral,Neutral,Neutral,Neutral
2026-04-20,VOLV-B.ST,322.5,11.99,-3.95,Neutral,Neutral,Neutral,Neutral
