Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-04,ABB.ST,913.6,988.49,902.51,971.73,20.14,37.26,49.73,65.77,990.2,903.6,945.5,964.12,909.1
2026-09-04,AZN.ST,1553,1612.41,1485.64,1621.81,33.75,45.87,42.1,49.25,1612,1470.5,1549.03,1625.77,1724.41
2026-09-04,INVE-B.ST,408.8,420.95,405.63,420.38,4.31,46.52,61.63,77.91,424.9,403.35,413.29,407.53,381.77
2026-09-04,LUG.ST,684.6,743.81,589.71,647.66,27.01,58.18,56.18,61.87,730,599,666.76,593.77,644.48
2026-09-04,LUMI.ST,244.5,270.44,235.52,242.23,9.7,44.77,50.87,63.44,272.9,235.5,252.98,244.85,247.41
2026-09-04,NDA-SE.ST,199.1,199.01,187.01,190.51,2.57,70.83,72.31,76.46,199.5,187.8,193.01,190.48,178.74
2026-09-04,SAAB-B.ST,588.6,708.21,588.37,647.98,16.14,33.72,50.11,60.68,702.3,588.5,648.29,604.1,597
2026-09-04,SEB-A.ST,226.7,226.53,216.94,216.92,2.89,66.11,72.58,74.55,226.9,216.2,221.73,215.17,195.23
2026-09-04,SHB-B.ST,237.2,236.24,228.64,238.98,3.26,60.75,57.5,65.55,237.2,227.6,232.44,232.54,229.67
2026-09-04,SWED-A.ST,386,385.28,368.08,368.77,4.95,65.09,68.92,77.02,386.7,366.2,376.68,372.94,348.64
2026-09-04,VOLV-B.ST,348,354.36,335.82,357.28,6.55,51.67,58.56,61.26,357,334.2,345.09,346.04,331.63
