Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-06-01,ABB.ST,992,1060.21,946.53,4,21.72,16.4,16.89,SELL,WAIT FOR VOLUME,Strong Uptrend
2026-06-01,AZN.ST,1698.33,1799.05,1631.19,2,39.39,10.23,46.57,ACCUMULATE,WAIT FOR SETUP,Mixed
2026-06-01,INVE-B.ST,381.23,399.46,369.08,16,23.22,29.2,18.87,SELL,WAIT FOR VOLUME,Strong Uptrend
2026-06-01,LUG.ST,599,666.63,553.91,4,37.31,28.5,23.95,SELL,WAIT FOR SETUP,Mixed
2026-06-01,LUMI.ST,279.5,312.26,257.66,9,32.96,33.3,16.06,,WAIT FOR VOLUME,Strong Uptrend
2026-06-01,NDA-SE.ST,177.02,184.89,171.77,38,40.51,21.86,35.55,SELL,WAIT FOR VOLUME,Mixed
2026-06-01,SAAB-B.ST,556.73,619.74,514.73,4,38.3,30.08,34.91,SELL,WAIT FOR SETUP,Mixed
2026-06-01,SEB-A.ST,183.4,192.62,177.25,32,31.9,17.11,32.73,SELL,WAIT FOR SETUP,Mixed
2026-06-01,SHB-B.ST,227.8,240.06,219.63,24,31.83,21.17,24.54,SELL,WAIT FOR SETUP,Mixed
2026-06-01,SWED-A.ST,339.87,355.92,329.17,18,36.39,20.11,29.34,SELL,WAIT FOR VOLUME,Strong Uptrend
2026-06-01,VOLV-B.ST,320.77,341.25,307.11,14,36.51,23.08,27.66,SELL,WAIT FOR SETUP,Mixed
