Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-08-27,ABB.ST,938.4,987.19,922.79,994.02,19,43.55,53.68,68.45,990.2,919.2,954.99,977.62,900.94
2026-08-27,AZN.ST,1571.5,1621.74,1459.96,1621.81,31.39,48.49,43.13,49.36,1654.5,1467,1540.85,1649.02,1728.6
2026-08-27,INVE-B.ST,414.9,425.71,406.41,407.33,3.97,57.6,66.44,80.63,426.8,408.1,416.06,405.37,378.95
2026-08-27,LUG.ST,721,746.54,517.14,647.66,24.31,71,60.14,63.11,730,527.4,631.84,575.92,648.08
2026-08-27,LUMI.ST,265.9,270.6,233.3,237.62,8.61,62.47,57.04,67.38,269.1,231.3,251.95,243.29,246.52
2026-08-27,NDA-SE.ST,193.8,194.81,188.5,187.51,2.2,60.51,68.33,75.09,196.15,187.8,191.66,188.58,177.89
2026-08-27,SAAB-B.ST,641.2,703.63,596.89,625.56,18.61,53.47,56.91,65.58,702.3,586.9,650.26,590.07,600.68
2026-08-27,SEB-A.ST,221.6,226.74,216.86,216.42,2.79,58.24,69.96,72.84,228,216.2,221.8,211.31,194.18
2026-08-27,SHB-B.ST,233.2,236.37,228.69,238.98,3.09,53.52,54.36,64.89,237.6,227.6,232.53,232.52,229.7
2026-08-27,SWED-A.ST,373.2,389.82,366.91,384.99,4.78,49.3,63.87,74.82,390.5,366.2,378.37,370.21,347.31
2026-08-27,VOLV-B.ST,346.4,371.81,329.87,357.28,5.27,49.25,58.02,61.8,374.5,336.8,350.84,343.21,330.58
