Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-06-18,ABB.ST,1035,9.38,-0.04,Neutral,Neutral,Neutral,Neutral
2026-06-18,AZN.ST,1677,2.01,-5.58,Neutral,Neutral,Neutral,Neutral
2026-06-18,INVE-B.ST,389.4,3.88,0.37,Neutral,Neutral,Neutral,Neutral
2026-06-18,LUG.ST,575,11.01,-6.63,Neutral,Neutral,Neutral,Neutral
2026-06-18,LUMI.ST,259.4,7.33,-11.74,Neutral,Neutral,Neutral,Neutral
2026-06-18,NDA-SE.ST,180.4,4.49,-0.79,High,High,Neutral,Neutral
2026-06-18,SAAB-B.ST,496.3,1.11,-12.48,Neutral,Neutral,Neutral,Neutral
2026-06-18,SEB-A.ST,194.2,9.16,-0.24,Neutral,Neutral,Neutral,Neutral
2026-06-18,SHB-B.ST,233.4,5.87,-0.51,Neutral,Neutral,Neutral,Neutral
2026-06-18,SWED-A.ST,354.8,7.9,0.21,Neutral,Neutral,Neutral,Neutral
2026-06-18,VOLV-B.ST,318,2.96,-3.93,Neutral,Neutral,Neutral,Neutral
