Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-07-13,ABB.ST,998.8,2.4,-6.3,Neutral,Neutral,Neutral,Neutral
2026-07-13,AZN.ST,1641.5,2.06,-14.59,Neutral,Neutral,Neutral,High
2026-07-13,INVE-B.ST,391.25,2.4,-3.94,Neutral,Neutral,Neutral,Neutral
2026-07-13,LUG.ST,527.2,6.19,-11.06,Neutral,Neutral,Neutral,Neutral
2026-07-13,LUMI.ST,235.7,12.29,-12.85,Neutral,Neutral,Neutral,Neutral
2026-07-13,NDA-SE.ST,185.25,4.47,-2.18,Neutral,Neutral,Neutral,Neutral
2026-07-13,SAAB-B.ST,529.5,16.02,-11.67,Neutral,Neutral,Neutral,Neutral
2026-07-13,SEB-A.ST,199.85,6.45,-1.3,Neutral,Neutral,Neutral,Neutral
2026-07-13,SHB-B.ST,234.2,1.69,-2.06,Neutral,Neutral,Neutral,Neutral
2026-07-13,SWED-A.ST,362.2,4.38,-2.64,Neutral,Neutral,Neutral,Neutral
2026-07-13,VOLV-B.ST,335.3,7.24,-2.47,Neutral,Neutral,Neutral,Neutral
