Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-06,ABB.ST,784,844.91,781.21,840.72,16.94,46.31,62.71,69.81,845.4,782.4,813.06,752.32,695.76
2026-03-06,AZN.ST,1816,1934.91,1739.24,1766.85,35.64,51.26,61.69,59.52,1915,1679.5,1837.08,1755.67,1633.39
2026-03-06,INVE-B.ST,360.65,375.96,355.52,379.38,6.72,50.04,64.74,71.87,378.55,354.75,365.74,350.36,319.13
2026-03-06,LUG.ST,750.5,851.83,646.97,743.79,42.43,48.3,55.08,70.54,916.5,674,749.4,757.82,685.21
2026-03-06,LUMI.ST,244.8,301.03,202.29,293.59,16.54,48.37,65.2,72.75,301.8,214.2,251.66,231.72,170.56
2026-03-06,NDA-SE.ST,168.85,182.06,168.03,178.66,3.4,38.81,52.75,70.79,180.35,165.15,175.05,175.66,162.93
2026-03-06,SAAB-B.ST,639.5,676.13,620.19,694.33,26.24,47.01,58.45,72.73,710,608.7,648.16,651.66,561.24
2026-03-06,SEB-A.ST,185.6,199.6,183.89,196.71,3.46,38.42,48.36,65.28,198.65,182.35,191.75,195.28,186.18
2026-03-06,SHB-B.ST,234,246.77,232.25,228.88,5.6,45.35,56.53,71.08,247.6,227.2,239.51,236.38,218.31
2026-03-06,SWED-A.ST,334.7,358.39,333.85,357.03,7.07,41.07,61.46,74.9,357.7,330.1,346.12,341.15,303.29
2026-03-06,VOLV-B.ST,334.1,356.37,333.35,355.92,6.37,45.91,63.87,64.14,354,329.5,344.86,326.09,292.9
