Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-22,ABB.ST,900.2,910.76,720.48,834.36,23.23,72.18,72.46,73.47,928,734.8,815.62,808.71,729.8
2026-04-22,AZN.ST,1807,1939.46,1740.24,1795.43,34.11,44.98,55.61,59.23,1925.5,1705,1839.85,1825.79,1699.12
2026-04-22,INVE-B.ST,382.5,393.23,337.5,360.61,7.89,65.68,66.83,74.52,387.05,336.3,365.36,362.05,333.53
2026-04-22,LUG.ST,716,809.39,652.21,673.79,30.67,45.65,50.85,67.48,790.4,640.5,730.8,737.86,719.26
2026-04-22,LUMI.ST,258,286.97,204.46,240.79,11.12,54.88,61.2,70.97,283.8,210,245.71,244.67,197.86
2026-04-22,NDA-SE.ST,172,179.6,154.25,163.96,3.28,55.1,54.81,67.54,175.95,153.85,166.93,170.31,167.01
2026-04-22,SAAB-B.ST,564.8,659.84,567.19,636.47,24.08,32.8,45.84,63.33,663.8,561.9,613.51,639.9,584.78
2026-04-22,SEB-A.ST,181.55,189.16,168.33,172.96,3.79,49.32,47.69,60.03,187,168.2,178.75,184.61,186.96
2026-04-22,SHB-B.ST,225.2,235.13,205.27,210.89,4.67,50.93,51.61,63.81,229.6,200,220.2,229.58,223.3
2026-04-22,SWED-A.ST,327.7,343.58,304.57,313.7,6.14,48.2,54.99,69.41,339.2,299.2,324.08,334.44,315.38
2026-04-22,VOLV-B.ST,317.9,334.75,294.29,297.72,9.4,49.32,53.34,58.37,332.6,292.5,314.52,326.34,299.11
