Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-25,ABB.ST,959.8,8.15,-3.75,High,High,Neutral,Neutral
2026-09-25,AZN.ST,1640.5,9.07,-2.02,Neutral,Neutral,Neutral,Neutral
2026-09-25,INVE-B.ST,411.45,3.27,-0.67,Neutral,Neutral,Neutral,Neutral
2026-09-25,LUG.ST,632.2,2.93,-9.31,Neutral,Neutral,Neutral,Neutral
2026-09-25,LUMI.ST,243.2,9.8,-7.59,Neutral,Neutral,Neutral,Neutral
2026-09-25,NDA-SE.ST,201.6,3.24,-0.77,Neutral,Neutral,Neutral,Neutral
2026-09-25,SAAB-B.ST,622.7,10.96,-2.58,Neutral,Neutral,Neutral,Neutral
2026-09-25,SEB-A.ST,233.9,5.62,-0.46,Neutral,Neutral,Neutral,Neutral
2026-09-25,SHB-B.ST,244.8,5.93,0.04,Neutral,Neutral,Neutral,Neutral
2026-09-25,SWED-A.ST,410.7,11.25,-1.66,Neutral,Neutral,Neutral,Neutral
2026-09-25,VOLV-B.ST,325.2,1.15,-8,Neutral,Neutral,Neutral,Neutral
