Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-02,ABB.ST,830,850.3,770.1,792.53,14.61,68.42,74.15,77.26,845.4,764.6,810.2,743.28,691.55
2026-03-02,AZN.ST,1878.5,1957.08,1668.52,1766.85,40.46,64.77,68.6,62.64,1915,1641.5,1812.8,1744.31,1623.06
2026-03-02,INVE-B.ST,367.45,376.96,352.85,361.84,5.63,59.33,69.24,75.13,378.55,349.15,364.9,347.1,317.19
2026-03-02,LUG.ST,877.5,850.77,614.53,772.99,37,69.4,67,81.72,916.5,658,732.65,757.36,676.74
2026-03-02,LUMI.ST,287.8,299.21,190.91,255.07,14,68,84.97,87.76,301.8,209,245.06,226.32,166.35
2026-03-02,NDA-SE.ST,172.35,180.94,172.51,181.12,3.24,41.98,56.25,74.53,180.35,169.6,176.73,175.65,162.19
2026-03-02,SAAB-B.ST,653,680.29,621.56,694.33,23.31,50.41,60.73,74.65,710,608.7,650.93,639.96,558.09
2026-03-02,SEB-A.ST,189.45,199.48,188.82,199.34,3.49,41.83,51.89,68.52,202.3,186,194.15,195.66,185.8
2026-03-02,SHB-B.ST,238.2,246.52,234.9,228.88,5.36,49.01,59.47,73.38,251.8,232.6,240.71,235.37,217.17
2026-03-02,SWED-A.ST,344.1,359.68,340.55,339.54,6.6,47.94,68.1,79.39,363.9,336,350.11,339.1,301.27
2026-03-02,VOLV-B.ST,344.3,354.02,339.6,335.8,5.53,56.76,70.52,67.17,354,333.5,346.81,322.68,291.48
