Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-17,ABB.ST,975.2,6.72,-2.07,Neutral,Neutral,Neutral,Neutral
2026-08-17,AZN.ST,1487.5,4.14,-13.64,Neutral,Neutral,Neutral,Neutral
2026-08-17,INVE-B.ST,410.95,4.47,-4.44,Neutral,Neutral,Neutral,Neutral
2026-08-17,LUG.ST,628,24.7,-3.67,Neutral,Neutral,Neutral,Neutral
2026-08-17,LUMI.ST,245.2,7.01,-7.47,Neutral,Neutral,Neutral,Neutral
2026-08-17,NDA-SE.ST,191.75,1.85,-1.44,Neutral,Neutral,Neutral,Neutral
2026-08-17,SAAB-B.ST,688.8,24.16,-1.04,Neutral,Neutral,Neutral,Neutral
2026-08-17,SEB-A.ST,221.4,3.26,-2.66,Neutral,Neutral,Neutral,Neutral
2026-08-17,SHB-B.ST,234.6,3.9,-1.23,Neutral,Neutral,Neutral,Neutral
2026-08-17,SWED-A.ST,379.8,4.86,-3.06,Neutral,Neutral,Neutral,Neutral
2026-08-17,VOLV-B.ST,340.5,1.81,-9.35,Neutral,Neutral,Neutral,Neutral
