Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-08-18,ABB.ST,958.6,994.12,912.74,994.02,22.09,47.46,56.87,69.34,990.2,897.4,953.43,982.52,887.7
2026-08-18,AZN.ST,1496,1721.8,1429.7,1622.49,49.57,36.98,37.29,46.65,1699,1467,1575.75,1674.91,1737.48
2026-08-18,INVE-B.ST,409.35,430,393.25,407.07,4.95,50.55,63.68,79.99,426.8,389.8,411.62,399.22,374.31
2026-08-18,LUG.ST,617.6,650.1,504.36,564.58,24.39,60.12,50.42,58.26,646,511,577.23,556.15,656.94
2026-08-18,LUMI.ST,244,263.77,231.15,225.19,10.4,48.55,51.95,64.82,265.3,231.3,247.46,243.75,245.02
2026-08-18,NDA-SE.ST,190.65,194.31,188.85,186.52,2.31,52.6,65.14,73.11,195.4,188.05,191.58,186.22,177.17
2026-08-18,SAAB-B.ST,695.3,697.58,553.89,632.6,21.64,79.13,64.7,68.32,702.3,561.6,625.74,568.34,603.5
2026-08-18,SEB-A.ST,219.6,227.33,215.14,216.42,3.22,56.04,68.97,71.57,228,212.7,221.23,206.15,193.13
2026-08-18,SHB-B.ST,231.4,236.9,226.82,238.98,3.07,48.2,52.87,64.13,237.6,223.4,231.86,231.92,229.98
2026-08-18,SWED-A.ST,377.4,391.61,362.11,369.79,4.98,54.21,66.96,77.22,390.5,350.1,376.86,363.92,345.08
2026-08-18,VOLV-B.ST,342.7,375.45,334.83,359.58,6.67,43.28,56.53,60.89,374.5,336.4,355.14,338.72,328.75
