Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-06-25,ABB.ST,1043,11.26,-1.74,Neutral,Neutral,Neutral,Neutral
2026-06-25,AZN.ST,1789,9.41,0.32,Neutral,Neutral,Neutral,Neutral
2026-06-25,INVE-B.ST,396.45,6.65,0.37,Neutral,Neutral,Neutral,Neutral
2026-06-25,LUG.ST,514.2,2.96,-15.74,Neutral,Neutral,Neutral,Neutral
2026-06-25,LUMI.ST,229.2,1.86,-23.54,Neutral,Neutral,Neutral,Neutral
2026-06-25,NDA-SE.ST,179.05,4.18,-2.44,Neutral,Neutral,Neutral,Neutral
2026-06-25,SAAB-B.ST,488.5,2.35,-13.6,Neutral,Neutral,Neutral,Neutral
2026-06-25,SEB-A.ST,190.6,7.45,-3.31,Neutral,Neutral,Neutral,Neutral
2026-06-25,SHB-B.ST,232.6,5.88,-1.83,Neutral,Neutral,Neutral,Neutral
2026-06-25,SWED-A.ST,356,9.14,-1.57,Neutral,Neutral,Neutral,Neutral
2026-06-25,VOLV-B.ST,322.3,4.21,-2.53,Neutral,Neutral,Neutral,Neutral
