Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-20,ABB.ST,949.4,4,-4.5,Neutral,Neutral,Neutral,Neutral
2026-08-20,AZN.ST,1549.5,8.91,-8.91,Neutral,Neutral,Neutral,Neutral
2026-08-20,INVE-B.ST,410.45,2.88,-4.13,Neutral,Neutral,Neutral,Neutral
2026-08-20,LUG.ST,656.4,28.68,-2.2,Neutral,Neutral,Neutral,Neutral
2026-08-20,LUMI.ST,240.3,4.45,-8.41,Neutral,Neutral,Neutral,Neutral
2026-08-20,NDA-SE.ST,188.9,0.22,-2.77,Neutral,Neutral,Neutral,Neutral
2026-08-20,SAAB-B.ST,670.5,17.99,-5.61,Neutral,Neutral,Neutral,Neutral
2026-08-20,SEB-A.ST,218.1,1.19,-3.9,Neutral,Neutral,Neutral,Neutral
2026-08-20,SHB-B.ST,230.2,1.2,-2.72,Neutral,Neutral,Neutral,Neutral
2026-08-20,SWED-A.ST,373.4,1.76,-4.18,Neutral,Neutral,Neutral,Neutral
2026-08-20,VOLV-B.ST,338.9,2.23,-9.7,Neutral,Neutral,Neutral,Neutral
