Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-23,ABB.ST,736.8,-1.33,-13.27,Neutral,Neutral,Neutral,Neutral
2026-03-23,AZN.ST,1699,-0.52,-10.6,Neutral,Neutral,Neutral,Neutral
2026-03-23,INVE-B.ST,328.35,-1.35,-13.97,Neutral,Neutral,Neutral,Neutral
2026-03-23,LUG.ST,606.5,-4.62,-30.89,Neutral,Neutral,Neutral,Neutral
2026-03-23,LUMI.ST,197,3.27,-35.38,Neutral,Neutral,Neutral,Neutral
2026-03-23,NDA-SE.ST,162.45,0.05,-8.99,Neutral,Neutral,Neutral,Neutral
2026-03-23,SAAB-B.ST,623.3,0.22,-11.39,Neutral,Neutral,Neutral,Neutral
2026-03-23,SEB-A.ST,173.5,-0.92,-11.81,Neutral,Neutral,Neutral,Neutral
2026-03-23,SHB-B.ST,216.4,-1.53,-12.16,Neutral,Neutral,Neutral,Neutral
2026-03-23,SWED-A.ST,320.6,-0.58,-9.05,Neutral,Neutral,Neutral,Neutral
2026-03-23,VOLV-B.ST,281.3,-2.08,-23.47,Neutral,Neutral,Neutral,Neutral
