Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-24,ABB.ST,755.4,843.5,748.86,818.26,25.54,38.94,56,65.86,845.4,733.4,796.18,774.83,707.73
2026-03-24,AZN.ST,1713,1892.19,1702.36,1829.09,37.96,34.2,51.99,55,1884.5,1692.5,1797.28,1767.01,1658.5
2026-03-24,INVE-B.ST,337.4,379.31,332.84,362.45,9.14,33.49,51.87,62.58,378.55,326.35,356.07,354.24,323.98
2026-03-24,LUG.ST,644.5,872.55,632.85,784.5,44.64,35.2,45.99,61.72,916.5,596,752.7,744.3,700.93
2026-03-24,LUMI.ST,210.4,298.74,191.04,251.65,15.22,39.26,53.77,63.99,301.8,191.5,244.89,237.14,180.3
2026-03-24,NDA-SE.ST,163.35,177.32,162.61,176.88,4.29,35.37,47.56,65.62,179.35,161.25,169.97,174.18,164.62
2026-03-24,SAAB-B.ST,626.6,703.35,620.42,614.27,29.37,40.4,54.4,70.98,710,619.8,661.88,670.46,573.5
2026-03-24,SEB-A.ST,176.95,195.4,175.33,191.65,4.55,32.52,41.26,58.99,196.9,173.25,185.37,192.05,186.76
2026-03-24,SHB-B.ST,220,245.58,219.28,240.28,6.43,35.66,47.79,64.35,244.2,213.2,232.43,235.95,220.87
2026-03-24,SWED-A.ST,324.1,351.01,322.61,353.9,9.09,36.68,54.59,70.42,353.1,319.1,336.81,343.62,308.56
2026-03-24,VOLV-B.ST,293.1,363.34,287.11,320.72,10.81,31.28,45.23,54.3,353.9,276.5,325.23,329.32,295.26
