Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-12,ABB.ST,981.2,7.66,-0.61,Neutral,Neutral,Neutral,Neutral
2026-08-12,AZN.ST,1507.5,3.06,-12.77,Neutral,Neutral,Neutral,Neutral
2026-08-12,INVE-B.ST,417.9,7.33,-2.93,Neutral,Neutral,Neutral,Neutral
2026-08-12,LUG.ST,636.8,29.81,-0.01,Neutral,Neutral,Neutral,Neutral
2026-08-12,LUMI.ST,254,12.06,-4.36,Neutral,Neutral,Neutral,Neutral
2026-08-12,NDA-SE.ST,190.75,1.77,-2.05,Neutral,Neutral,Neutral,Neutral
2026-08-12,SAAB-B.ST,674.8,25.59,0.24,Neutral,Neutral,Neutral,Neutral
2026-08-12,SEB-A.ST,221.2,4.18,-2.98,Neutral,Neutral,Neutral,Neutral
2026-08-12,SHB-B.ST,232.4,3.78,-2.22,Neutral,Neutral,Neutral,Neutral
2026-08-12,SWED-A.ST,379,5.4,-3.26,Neutral,Neutral,Neutral,Neutral
2026-08-12,VOLV-B.ST,343.2,2.73,-8.68,Neutral,Neutral,Neutral,Neutral
