Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-14,ABB.ST,850,852.71,725.61,781.26,22.21,65.77,67.97,71.13,852.8,733.4,789.16,798.09,721.41
2026-04-14,AZN.ST,1862.5,1942.01,1690.14,1795.43,37.86,57.18,60.87,61.96,1925.5,1692.5,1816.08,1810.31,1686.24
2026-04-14,INVE-B.ST,375.95,378.45,331.3,350.59,7.85,64.47,66,73.56,377.05,326.35,354.87,359.24,329.8
2026-04-14,LUG.ST,768.2,805.71,626.06,673.79,30.12,56.27,55.59,69.66,790.4,596,715.89,730.75,714.6
2026-04-14,LUMI.ST,266.3,268.45,195.17,231.03,10.19,63.21,65.3,71.79,268.7,191.5,231.81,239.56,191.64
2026-04-14,NDA-SE.ST,175.5,177.32,154.49,162.19,4.02,62.45,57.27,68.88,175.95,153.85,165.91,170.99,166.08
2026-04-14,SAAB-B.ST,615.8,695.65,579.99,677.42,28.13,44,52.14,69.65,704.4,577,637.82,648.59,582.09
2026-04-14,SEB-A.ST,185.8,188.62,168.13,171.54,4.46,57.55,51.25,61.71,188.4,168.2,178.38,186.21,186.74
2026-04-14,SHB-B.ST,229.4,237.69,203.97,208.26,6.93,55.47,53.65,64.71,236.4,200,220.83,231.3,222.13
2026-04-14,SWED-A.ST,337.8,346.02,303.87,311.69,8.8,58.2,59.49,71.06,343.4,299.2,324.95,337.38,312.96
2026-04-14,VOLV-B.ST,322.8,333.44,286.47,297.72,9.06,53.17,55.62,59.18,332.6,276.5,309.95,328.97,297.25
