Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-16,ABB.ST,793.6,847.19,772.23,818.26,23.67,50.16,64.09,71.24,845.4,738,809.71,765.36,702.26
2026-03-16,AZN.ST,1793,1916.21,1757.64,1766.85,36.5,48.33,59.27,58.45,1915,1725,1836.92,1765.85,1647.8
2026-03-16,INVE-B.ST,354.45,378.56,348.1,371.56,9.09,46.39,60.55,69.13,378.55,341.05,363.33,353.72,321.92
2026-03-16,LUG.ST,743.5,853.11,678.29,855.37,44.32,47.37,54.09,69.88,916.5,675.5,765.7,755.56,695.63
2026-03-16,LUMI.ST,236.6,299.64,209.9,270.67,16.14,46.34,62.36,70.45,301.8,214.2,254.77,236.87,176.03
2026-03-16,NDA-SE.ST,170.3,181.64,164.28,176.88,4.14,45.29,53.94,72.3,180.35,161.65,172.96,175.12,163.92
2026-03-16,SAAB-B.ST,683.5,693.58,626.29,694.33,30.94,56.67,63.97,76.12,710,608.7,659.94,669.99,567.47
2026-03-16,SEB-A.ST,184.8,199.16,179.64,193.95,4.14,41.79,48.04,64.64,197.85,179.45,189.4,194.16,186.67
2026-03-16,SHB-B.ST,232.2,246.97,227.73,247.91,6.24,45.54,55.07,70.13,247.6,225.8,237.35,236.8,219.85
2026-03-16,SWED-A.ST,335.6,356.02,327.45,353.9,8.54,45.1,61.24,75.31,354.4,323.2,341.74,342.98,306.15
2026-03-16,VOLV-B.ST,322.4,359.93,319.03,344.67,8.81,40.47,57.32,60.99,353.9,316.2,339.48,330.01,294.85
