Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-23,ABB.ST,993.2,993.47,887.17,932.79,22.02,62.48,60.48,70.62,1004.5,896.6,940.32,946.2,922.21
2026-09-23,AZN.ST,1639.5,1662.36,1501.94,1544.52,36.86,59.57,49.13,52.62,1668.5,1507,1582.15,1580.38,1708.93
2026-09-23,INVE-B.ST,409.2,416.56,397.28,411.8,5.38,53.49,60.74,78.1,419.55,392,406.92,409.25,385.6
2026-09-23,LUG.ST,640.4,714.6,613.78,708.05,21.3,47.47,50.91,58.75,730,628.2,664.19,623.5,640.53
2026-09-23,LUMI.ST,243,271.2,218.93,258.66,10.49,49.56,50.74,63.11,272.9,221.8,245.07,246.53,248.65
2026-09-23,NDA-SE.ST,200.5,203.06,194.13,193.72,3,58.21,71.63,76.86,203.8,193.15,198.59,194.13,180.73
2026-09-23,SAAB-B.ST,632,647.07,557.58,572.47,16.47,59.45,55.21,65.25,654.5,566.4,602.33,616.46,592.23
2026-09-23,SEB-A.ST,232.4,233.99,220.42,223.68,3.46,63.93,75.36,75.84,236,221,227.21,222.98,198.21
2026-09-23,SHB-B.ST,241.2,243.13,230.75,232.69,3.41,62.21,60.73,66.57,244.6,230.6,236.94,233.36,229.56
2026-09-23,SWED-A.ST,408.7,414.21,365.78,392.16,7.39,69.63,75.92,79.63,416.1,371.1,389.99,381.22,352.5
2026-09-23,VOLV-B.ST,327.3,353.64,326.2,350.54,6.1,36.61,47.42,56.23,354.4,325.8,339.92,346.61,331.03
